nation,lsoa,overall_local_score,income_score,employment_score,GB_IMD_S_score,GB_IMD_S_rank,GB_IMD_S_decile
E,E01025834,4.514,4.3,3.9,5.580749634885233,38713.0,10
E,E01026811,4.561,4.1000000000000005,3.9,5.580558105665847,38714.0,10
E,E01030392,5.144,3.4000000000000004,3.0,5.580538119553276,38715.0,10
E,E01025355,4.77,3.5999999999999996,3.6999999999999997,5.579060306584976,38716.0,10
E,E01017146,5.749,2.4,2.1999999999999997,5.578607240912566,38717.0,10
E,E01004949,4.285,2.9000000000000004,5.1,5.578541775475816,38718.0,10
E,E01016257,5.747,2.4,2.1999999999999997,5.577055905119648,38719.0,10
S,S01006840,5.57697873145345,1.0,1.0,5.57697873145345,38720.0,10
E,E01017861,4.419,3.1,4.7,5.575144016837477,38721.0,10
S,S01012950,5.574448784826746,2.0,2.0,5.574448784826746,38722.0,10
S,S01012691,5.5742029197091,3.0,4.0,5.5742029197091,38723.0,10
E,E01005805,4.945,3.5999999999999996,3.3000000000000003,5.570817011348495,38724.0,10
E,E01005808,4.598,3.1,4.3,5.570003393186832,38725.0,10
E,E01032145,4.992,3.0,3.5000000000000004,5.569322229981591,38726.0,10
E,E01000896,5.734,2.4,2.1999999999999997,5.566972222465678,38727.0,10
E,E01016648,5.478,2.5,2.7,5.566706672544656,38728.0,10
S,S01010220,5.565216511667271,3.0,2.0,5.565216511667271,38729.0,10
E,E01023749,5.824,2.4,2.0,5.564789744588584,38730.0,10
E,E01007864,6.73,1.0999999999999999,0.7000000000000001,5.561381550856588,38731.0,10
E,E01023038,4.559,3.5999999999999996,4.1000000000000005,5.559379557548925,38732.0,10
E,E01031313,4.558,3.4000000000000004,4.2,5.557952263578706,38733.0,10
E,E01002354,5.021,3.5999999999999996,3.1,5.557775182920972,38734.0,10
E,E01026302,4.552,4.6,3.5999999999999996,5.557208012642502,38735.0,10
E,E01017560,4.487,3.5000000000000004,4.3,5.557200097385797,38736.0,10
S,S01012477,5.5554333792239134,2.0,3.0,5.5554333792239134,38737.0,10
S,S01007116,5.553364423507261,1.0,2.0,5.553364423507261,38738.0,10
E,E01013067,4.718,2.3,4.3999999999999995,5.552488153629269,38739.0,10
E,E01024151,4.644,3.2,4.1000000000000005,5.552015488042018,38740.0,10
E,E01008579,4.479,3.5000000000000004,4.3,5.550994754214123,38741.0,10
E,E01000811,5.127,3.1,3.1,5.548376179063225,38742.0,10
E,E01016200,4.773,4.0,3.4000000000000004,5.546694268142659,38743.0,10
E,E01016278,6.526,0.8999999999999999,1.2,5.546478851021991,38744.0,10
E,E01027618,4.798,3.5000000000000004,3.5999999999999996,5.546458753230136,38745.0,10
E,E01009704,4.915,3.2,3.5000000000000004,5.5462437223071985,38746.0,10
E,E01022729,5.448,3.1,2.4,5.545391513872155,38747.0,10
E,E01030986,5.569,1.7999999999999998,2.8000000000000003,5.545021024166261,38748.0,10
E,E01024446,4.98,3.9,3.0,5.544948385416387,38749.0,10
S,S01012256,5.544802924333643,2.0,1.0,5.544802924333643,38750.0,10
E,E01029254,4.565,3.1,4.3,5.544406352603676,38751.0,10
E,E01032891,5.493,3.1,2.3,5.54430027493361,38752.0,10
E,E01023458,4.16,5.0,4.2,5.542419803611696,38753.0,10
E,E01026507,4.161,4.6,4.3999999999999995,5.541892219360635,38754.0,10
E,E01026413,4.047,3.9,5.0,5.541176123604157,38755.0,10
E,E01025103,5.027,2.5,3.5999999999999996,5.540847099754448,38756.0,10
E,E01027037,5.023,3.3000000000000003,3.2,5.540350932463645,38757.0,10
E,E01003745,5.743,2.6,2.0,5.538608565328356,38758.0,10
S,S01012939,5.538568596295332,2.0,2.0,5.538568596295332,38759.0,10
E,E01025904,4.882,2.7,3.8,5.537015763679252,38760.0,10
E,E01012517,4.647,3.3000000000000003,4.0,5.536670157628668,38761.0,10
E,E01022770,5.014,3.9,2.9000000000000004,5.535324799616789,38762.0,10
E,E01008557,4.926,2.7,3.6999999999999997,5.535148856844247,38763.0,10
E,E01002937,5.062,3.1,3.2,5.533954060072586,38764.0,10
S,S01008424,5.53364842016607,2.0,3.0,5.53364842016607,38765.0,10
E,E01016411,4.832,2.5,4.0,5.533577037061743,38766.0,10
S,S01008334,5.532833073981148,3.0,2.0,5.532833073981148,38767.0,10
E,E01009827,4.711,3.4000000000000004,3.8,5.532644274620122,38768.0,10
E,E01003457,5.546,2.6,2.4,5.529787166842733,38769.0,10
E,E01031855,4.447,4.1000000000000005,4.0,5.528128259748703,38770.0,10
S,S01013320,5.527002336667939,2.0,2.0,5.527002336667939,38771.0,10
S,S01009108,5.526298106798087,2.0,2.0,5.526298106798087,38772.0,10
S,S01007431,5.525805522659984,3.0,4.0,5.525805522659984,38773.0,10
E,E01023117,4.653,4.0,3.5999999999999996,5.525606709125972,38774.0,10
E,E01013520,4.724,3.5000000000000004,3.6999999999999997,5.5250556231713635,38775.0,10
E,E01011948,5.125,1.7999999999999998,3.6999999999999997,5.524591126651266,38776.0,10
E,E01008069,5.77,2.6,1.9,5.523555304253542,38777.0,10
E,E01030873,4.11,5.5,4.0,5.523263621112734,38778.0,10
E,E01027992,4.513,3.0,4.3999999999999995,5.521743956090521,38779.0,10
S,S01007588,5.521017244366003,4.0,3.0,5.521017244366003,38780.0,10
E,E01027709,4.834,3.4000000000000004,3.5000000000000004,5.52006254304697,38781.0,10
E,E01001375,5.53,3.2,2.1,5.519331358720661,38782.0,10
E,E01021587,4.344,3.6999999999999997,4.3999999999999995,5.5189238028243075,38783.0,10
E,E01013111,4.484,3.5000000000000004,4.2,5.518876799417206,38784.0,10
E,E01024423,4.615,5.3,3.0,5.518365045679558,38785.0,10
E,E01016669,4.407,5.0,3.5999999999999996,5.518032008361853,38786.0,10
E,E01003824,4.594,4.2,3.5999999999999996,5.516490223587848,38787.0,10
S,S01012712,5.5164052937193935,4.0,3.0,5.5164052937193935,38788.0,10
E,E01016671,4.749,4.5,3.1,5.511709156672426,38789.0,10
E,E01022869,4.797,3.6999999999999997,3.4000000000000004,5.510338417128223,38790.0,10
E,E01019793,4.475,2.7,4.6,5.509289284054038,38791.0,10
S,S01006736,5.509021289231214,3.0,2.0,5.509021289231214,38792.0,10
S,S01006519,5.507826258458504,2.0,2.0,5.507826258458504,38793.0,10
E,E01028680,4.717,5.4,2.7,5.50781824845725,38794.0,10
E,E01021559,5.028,2.9000000000000004,3.3000000000000003,5.5069297255192105,38795.0,10
E,E01014132,4.231,4.7,4.1000000000000005,5.506524049451631,38796.0,10
E,E01003444,5.39,3.3000000000000003,2.3,5.501054401951276,38797.0,10
E,E01003879,5.901,2.5,1.6,5.49885495567558,38798.0,10
E,E01026860,5.804,3.3000000000000003,1.4000000000000001,5.498214262572493,38799.0,10
S,S01007402,5.49790041830076,1.0,3.0,5.49790041830076,38800.0,10
E,E01019702,4.335,4.6,3.9,5.496876961948482,38801.0,10
E,E01027458,5.107,2.9000000000000004,3.1,5.496214900781067,38802.0,10
E,E01004901,4.315,3.3000000000000003,4.6,5.4951261816794705,38803.0,10
E,E01005021,5.195,3.5000000000000004,2.6,5.494435965332332,38804.0,10
E,E01010947,4.896,2.8000000000000003,3.5999999999999996,5.494206485847742,38805.0,10
E,E01026709,4.754,2.8000000000000003,3.9,5.492050527388165,38806.0,10
S,S01012525,5.491473553471275,4.0,4.0,5.491473553471275,38807.0,10
S,S01010957,5.49115028174652,3.0,3.0,5.49115028174652,38808.0,10
E,E01032151,5.211,4.2,2.1999999999999997,5.491129195794229,38809.0,10
E,E01018562,5.15,2.1,3.4000000000000004,5.490965821754567,38810.0,10
E,E01014818,4.514,4.0,3.8,5.489781460076561,38811.0,10
S,S01008308,5.4894899291464565,1.0,3.0,5.4894899291464565,38812.0,10
E,E01016539,5.215,2.6,3.0,5.489018858789994,38813.0,10
S,S01011476,5.488748286329328,2.0,3.0,5.488748286329328,38814.0,10
E,E01014911,4.259,3.3000000000000003,4.7,5.487685073756966,38815.0,10
E,E01021745,4.788,4.3999999999999995,3.0,5.487639950178638,38816.0,10
E,E01022921,4.487,3.6999999999999997,4.0,5.48585913490113,38817.0,10
S,S01008082,5.485216817509506,3.0,4.0,5.485216817509506,38818.0,10
E,E01014937,4.717,3.5000000000000004,3.5999999999999996,5.483629653616934,38819.0,10
E,E01023464,4.806,4.3,3.0,5.483278012138418,38820.0,10
S,S01009137,5.482748812383132,4.0,2.0,5.482748812383132,38821.0,10
S,S01012031,5.482548130112117,2.0,3.0,5.482548130112117,38822.0,10
E,E01022646,4.739,3.4000000000000004,3.5999999999999996,5.482370387162552,38823.0,10
E,E01016767,4.526,4.3,3.5999999999999996,5.482068766805103,38824.0,10
S,S01008946,5.481346227372311,2.0,3.0,5.481346227372311,38825.0,10
E,E01000771,5.485,2.0,2.7,5.480516546937441,38826.0,10
S,S01013402,5.4800777018893,3.0,3.0,5.4800777018893,38827.0,10
E,E01003851,5.879,1.9,1.9,5.479835383732199,38828.0,10
E,E01024349,4.478,3.9,3.9,5.479529749906754,38829.0,10
W,W01001114,1.6,2.0,2.0,5.478595839301274,38830.0,10
E,E01014789,6.087,1.4000000000000001,1.7000000000000002,5.477561916754869,38831.0,10
S,S01008727,5.476034821068348,5.0,3.0,5.476034821068348,38832.0,10
E,E01023410,4.264,4.0,4.3,5.47584595735781,38833.0,10
E,E01022070,4.656,4.5,3.2,5.475568336580927,38834.0,10
E,E01005741,5.569,2.1999999999999997,2.4,5.474331687755352,38835.0,10
E,E01017405,5.216,3.3000000000000003,2.6,5.474077070805004,38836.0,10
S,S01008448,5.473197674509041,2.0,3.0,5.473197674509041,38837.0,10
S,S01011727,5.47206394777663,2.0,1.0,5.47206394777663,38838.0,10
E,E01024461,4.373,4.5,3.8,5.472032087558233,38839.0,10
E,E01000002,5.143,3.4000000000000004,2.7,5.471773568819176,38840.0,10
E,E01023617,4.885,3.9,3.0,5.471259935252755,38841.0,10
E,E01026356,4.957,3.2,3.2,5.470832891120847,38842.0,10
E,E01031340,5.213,2.7,2.9000000000000004,5.4697951888943495,38843.0,10
E,E01010216,4.602,4.1000000000000005,3.5000000000000004,5.468375312303822,38844.0,10
E,E01021238,6.004,1.7000000000000002,1.7000000000000002,5.468153361878208,38845.0,10
E,E01033319,5.299,3.6999999999999997,2.1999999999999997,5.467768169800213,38846.0,10
E,E01014874,4.737,4.9,2.8000000000000003,5.467708099783218,38847.0,10
E,E01019604,4.366,4.7,3.6999999999999997,5.467254038356778,38848.0,10
E,E01030626,5.251,3.6999999999999997,2.3,5.466532405049382,38849.0,10
E,E01013059,4.905,3.2,3.3000000000000003,5.466494454784178,38850.0,10
E,E01016384,4.552,4.1000000000000005,3.5999999999999996,5.465588211760071,38851.0,10
E,E01030206,4.761,3.8,3.3000000000000003,5.464742038752959,38852.0,10
E,E01020004,4.11,3.8,4.7,5.463730358066965,38853.0,10
E,E01028606,4.27,4.3,4.1000000000000005,5.463479256707597,38854.0,10
E,E01027718,4.151,4.6,4.2,5.462142951837615,38855.0,10
E,E01031615,4.218,5.1,3.8,5.4617473246659625,38856.0,10
E,E01016645,5.436,2.3,2.6,5.4614844062611825,38857.0,10
E,E01004844,5.505,2.4,2.4,5.46133686273493,38858.0,10
S,S01012880,5.460765265536233,4.0,4.0,5.460765265536233,38859.0,10
E,E01003871,4.824,4.1000000000000005,3.0,5.460592113921712,38860.0,10
E,E01023558,4.494,4.5,3.5000000000000004,5.4578990201921656,38861.0,10
E,E01014457,4.401,4.5,3.6999999999999997,5.457754494379881,38862.0,10
E,E01014479,4.237,4.8,3.9,5.457509428448445,38863.0,10
E,E01029973,4.657,3.8,3.5000000000000004,5.456065166079623,38864.0,10
E,E01021162,5.405,2.1999999999999997,2.7,5.455111035573672,38865.0,10
E,E01021965,4.609,3.5999999999999996,3.6999999999999997,5.454177775255033,38866.0,10
E,E01013092,4.632,3.3000000000000003,3.8,5.45304255062335,38867.0,10
E,E01014666,5.026,3.2,3.0,5.452361387418109,38868.0,10
E,E01024321,4.417,4.2,3.8,5.451189594472982,38869.0,10
E,E01030427,5.61,1.7000000000000002,2.5,5.450510564906965,38870.0,10
S,S01012920,5.4497729797298,3.0,3.0,5.4497729797298,38871.0,10
E,E01032885,5.555,3.3000000000000003,1.7999999999999998,5.449058133470988,38872.0,10
E,E01014711,4.699,2.6,4.0,5.4487371670091465,38873.0,10
E,E01016253,5.443,2.1999999999999997,2.6,5.44859012135991,38874.0,10
E,E01031820,4.279,3.0,4.7,5.448226551156692,38875.0,10
E,E01020523,4.51,3.2,4.1000000000000005,5.448075989916475,38876.0,10
S,S01007223,5.447927770264116,2.0,2.0,5.447927770264116,38877.0,10
E,E01023512,4.152,5.5,3.6999999999999997,5.447852789926381,38878.0,10
S,S01012552,5.447129714190879,2.0,3.0,5.447129714190879,38879.0,10
S,S01008821,5.446793301089567,6.0,3.0,5.446793301089567,38880.0,10
E,E01004094,4.481,4.1000000000000005,3.6999999999999997,5.446512085390677,38881.0,10
E,E01023505,4.198,5.1,3.8,5.446233966736777,38882.0,10
E,E01013467,4.412,3.2,4.3,5.4440531246218935,38883.0,10
E,E01024854,5.597,2.3,2.1999999999999997,5.4423817604742695,38884.0,10
E,E01032080,4.38,4.5,3.6999999999999997,5.4414654685542345,38885.0,10
E,E01018007,5.576,1.4000000000000001,2.7,5.441158564456317,38886.0,10
E,E01027206,5.221,2.7,2.8000000000000003,5.44000423778681,38887.0,10
E,E01015471,5.266,2.9000000000000004,2.6,5.4395646249220215,38888.0,10
E,E01019078,4.638,3.0,3.9,5.438720971751862,38889.0,10
E,E01000395,5.03,3.1,3.0,5.43714009882746,38890.0,10
E,E01004808,4.565,3.1,4.0,5.4364174697660355,38891.0,10
E,E01029908,5.519,2.0,2.5,5.434896666858629,38892.0,10
S,S01011368,5.43457080589777,2.0,2.0,5.43457080589777,38893.0,10
E,E01013064,5.123,2.1,3.3000000000000003,5.434026494270952,38894.0,10
E,E01030320,4.554,4.5,3.3000000000000003,5.432446505421295,38895.0,10
E,E01019828,3.863,3.1,5.5,5.431843020639831,38896.0,10
E,E01029308,4.627,3.2,3.8,5.430840250964568,38897.0,10
E,E01014417,4.626,3.2,3.8,5.430064583068109,38898.0,10
E,E01020407,4.595,4.9,3.0,5.429555847044426,38899.0,10
E,E01027355,4.81,3.2,3.4000000000000004,5.428802298899761,38900.0,10
E,E01000278,5.525,3.3000000000000003,1.7999999999999998,5.42578809657721,38901.0,10
E,E01006203,4.458,2.7,4.3999999999999995,5.424110341255802,38902.0,10
S,S01011850,5.423819892769383,2.0,1.0,5.423819892769383,38903.0,10
S,S01007774,5.423703988011579,2.0,2.0,5.423703988011579,38904.0,10
E,E01026187,4.427,4.0,3.8,5.422298353084603,38905.0,10
E,E01027283,4.824,3.1,3.4000000000000004,5.421337689273705,38906.0,10
E,E01030828,5.523,2.3,2.3,5.420978630415497,38907.0,10
E,E01014667,5.452,2.4,2.4,5.420226464222588,38908.0,10
E,E01028397,3.862,5.2,4.3999999999999995,5.419911279378228,38909.0,10
E,E01004120,4.752,3.2,3.5000000000000004,5.4198098551843366,38910.0,10
E,E01021625,4.539,3.9,3.5999999999999996,5.418856608753128,38911.0,10
E,E01012201,4.05,4.2,4.5,5.418493536426924,38912.0,10
E,E01014422,4.35,4.5,3.6999999999999997,5.4181954316604575,38913.0,10
E,E01007956,4.467,4.2,3.5999999999999996,5.41798040073752,38914.0,10
E,E01000838,5.005,2.1,3.5000000000000004,5.414490271047185,38915.0,10
E,E01014995,4.069,3.9,4.6,5.414255640209406,38916.0,10
E,E01014174,4.884,3.2,3.2,5.41420913467932,38917.0,10
E,E01000834,4.859,3.5000000000000004,3.1,5.413793023518084,38918.0,10
E,E01014999,4.678,2.3,4.1000000000000005,5.413472554933257,38919.0,10
E,E01012559,4.65,3.4000000000000004,3.5999999999999996,5.4133359443776765,38920.0,10
E,E01023047,4.487,3.5000000000000004,3.9,5.413214920268943,38921.0,10
S,S01006782,5.41299607171635,2.0,2.0,5.41299607171635,38922.0,10
E,E01026574,4.253,3.9,4.2,5.412993356041059,38923.0,10
E,E01026300,4.04,4.8,4.2,5.41269173568361,38924.0,10
E,E01003466,4.599,4.2,3.3000000000000003,5.412379680232503,38925.0,10
E,E01023816,4.391,3.9,3.9,5.412046642914797,38926.0,10
E,E01024782,4.836,2.8000000000000003,3.5000000000000004,5.411670117780971,38927.0,10
E,E01001129,4.626,2.9000000000000004,3.9,5.411088996817864,38928.0,10
S,S01006615,5.410834999178789,4.0,2.0,5.410834999178789,38929.0,10
S,S01006511,5.410411261632975,4.0,4.0,5.410411261632975,38930.0,10
E,E01011454,5.041,3.3000000000000003,2.8000000000000003,5.410327777483059,38931.0,10
E,E01017862,4.689,4.0,3.2,5.409545576281651,38932.0,10
E,E01031745,4.405,4.6,3.5000000000000004,5.407188537583776,38933.0,10
E,E01004692,6.602,0.8,0.7000000000000001,5.407124179580341,38934.0,10
E,E01030394,5.25,2.1999999999999997,2.9000000000000004,5.406875100180912,38935.0,10
E,E01013599,4.731,3.8,3.2,5.405475707579968,38936.0,10
E,E01018656,4.565,4.5,3.2,5.404982558003133,38937.0,10
E,E01030593,4.243,3.6999999999999997,4.3,5.404585051002707,38938.0,10
S,S01008057,5.404170737666601,3.0,2.0,5.404170737666601,38939.0,10
E,E01019614,4.501,2.8000000000000003,4.2,5.40379543242161,38940.0,10
E,E01020719,4.011,3.1,5.1,5.402656692198947,38941.0,10
S,S01009682,5.40159910142806,4.0,3.0,5.40159910142806,38942.0,10
E,E01002208,4.958,3.5999999999999996,2.8000000000000003,5.4009192226063965,38943.0,10
S,S01008779,5.399424511045418,3.0,2.0,5.399424511045418,38944.0,10
E,E01023953,4.655,3.1,3.6999999999999997,5.398238697609729,38945.0,10
E,E01023743,4.933,2.7,3.3000000000000003,5.396593355002607,38946.0,10
E,E01022726,4.064,5.0,4.0,5.395963096993178,38947.0,10
E,E01025880,4.627,3.4000000000000004,3.5999999999999996,5.395495582759113,38948.0,10
E,E01031476,5.582,2.1,2.1999999999999997,5.394098821674408,38949.0,10
E,E01009855,4.343,4.2,3.8,5.393790170134996,38950.0,10
E,E01024974,4.993,4.0,2.5,5.393374556850775,38951.0,10
E,E01030305,6.444,1.0,0.8999999999999999,5.393209160851176,38952.0,10
E,E01028751,5.768,1.7000000000000002,2.0,5.393084621151461,38953.0,10
E,E01021250,4.389,3.5999999999999996,4.0,5.391519720871635,38954.0,10
E,E01016185,4.64,4.3,3.1,5.390513435605392,38955.0,10
E,E01004606,6.039,1.9,1.3,5.3879644814904,38956.0,10
E,E01016663,4.589,3.9,3.4000000000000004,5.385647415017665,38957.0,10
E,E01006135,4.29,3.2,4.3999999999999995,5.385417935533075,38958.0,10
E,E01002571,5.356,3.0,2.1999999999999997,5.383713518662987,38959.0,10
S,S01012742,5.383083303905933,3.0,3.0,5.383083303905933,38960.0,10
S,S01011732,5.3817986200456565,3.0,3.0,5.3817986200456565,38961.0,10
E,E01030355,4.794,3.4000000000000004,3.2,5.381046944350958,38962.0,10
E,E01031175,4.844,2.4,3.5999999999999996,5.380575914525914,38963.0,10
E,E01032230,4.629,3.6999999999999997,3.4000000000000004,5.380026210523064,38964.0,10
S,S01011312,5.3798491942350175,2.0,2.0,5.3798491942350175,38965.0,10
E,E01030726,5.258,3.0,2.4,5.3796906533684075,38966.0,10
E,E01030475,5.308,1.4000000000000001,3.1,5.377264745322087,38967.0,10
E,E01030415,4.974,3.4000000000000004,2.8000000000000003,5.376681988596772,38968.0,10
E,E01016316,4.274,3.8,4.1000000000000005,5.374962127411003,38969.0,10
S,S01009511,5.374818300205759,2.0,3.0,5.374818300205759,38970.0,10
E,E01017932,4.741,2.8000000000000003,3.5999999999999996,5.3739779618965535,38971.0,10
E,E01030892,4.78,3.5999999999999996,3.1,5.370839219874287,38972.0,10
E,E01022608,4.527,2.7,4.1000000000000005,5.3696425432738515,38973.0,10
E,E01005739,4.71,2.7,3.6999999999999997,5.367604591209043,38974.0,10
E,E01013576,4.563,4.3,3.2,5.366783301857241,38975.0,10
E,E01002387,4.519,3.3000000000000003,3.8,5.3653920783234526,38976.0,10
E,E01017626,4.378,3.3000000000000003,4.1000000000000005,5.364011787760337,38977.0,10
S,S01009168,5.363113568900059,2.0,4.0,5.363113568900059,38978.0,10
E,E01020336,4.281,3.6999999999999997,4.1000000000000005,5.362067842509733,38979.0,10
E,E01020418,4.306,3.2,4.3,5.36183232759721,38980.0,10
E,E01023160,4.957,2.8000000000000003,3.1,5.361540756135689,38981.0,10
S,S01006832,5.361402240121533,4.0,4.0,5.361402240121533,38982.0,10
E,E01013152,4.625,3.8,3.3000000000000003,5.359251204834498,38983.0,10
E,E01026305,4.318,4.7,3.5000000000000004,5.358029390768305,38984.0,10
E,E01023460,5.483,3.3000000000000003,1.7000000000000002,5.3572137506467055,38985.0,10
E,E01021781,5.344,2.9000000000000004,2.1999999999999997,5.35608154372899,38986.0,10
E,E01028198,4.323,2.7,4.5,5.355391469513013,38987.0,10
E,E01028408,5.133,3.2,2.5,5.355376380943183,38988.0,10
E,E01032055,5.321,2.6,2.4,5.355261890139396,38989.0,10
E,E01022872,4.526,4.0,3.4000000000000004,5.355104297717217,38990.0,10
E,E01010906,5.205,2.3,2.8000000000000003,5.354297710737517,38991.0,10
S,S01009010,5.35415024354584,4.0,3.0,5.35415024354584,38992.0,10
E,E01014992,4.578,2.1999999999999997,4.2,5.353578099390057,38993.0,10
S,S01009067,5.351561774857736,2.0,3.0,5.351561774857736,38994.0,10
E,E01001108,5.129,2.8000000000000003,2.7,5.350970457209828,38995.0,10
S,S01010560,5.350879218304781,4.0,3.0,5.350879218304781,38996.0,10
E,E01022172,4.19,5.0,3.5999999999999996,5.34971207483019,38997.0,10
S,S01009495,5.348419673744709,2.0,1.0,5.348419673744709,38998.0,10
E,E01000755,5.078,3.0,2.7,5.348059314843378,38999.0,10
E,E01021480,4.658,3.2,3.5000000000000004,5.346897072917165,39000.0,10
S,S01008872,5.345593370836998,3.0,3.0,5.345593370836998,39001.0,10
E,E01017419,5.419,3.1,1.9,5.342915673478767,39002.0,10
E,E01032548,3.955,3.5999999999999996,4.8,5.342850208042017,39003.0,10
E,E01002476,4.554,4.6,3.0,5.342781582760139,39004.0,10
S,S01012743,5.342460235029216,2.0,3.0,5.342460235029216,39005.0,10
E,E01007189,4.441,3.1,4.0,5.340234650605085,39006.0,10
S,S01012193,5.339043567433311,1.0,2.0,5.339043567433311,39007.0,10
E,E01022509,5.324,2.3,2.5,5.338613307578529,39008.0,10
E,E01009444,4.952,2.3,3.3000000000000003,5.3380352043293895,39009.0,10
S,S01009755,5.337205604842661,3.0,3.0,5.337205604842661,39010.0,10
E,E01031296,5.297,2.6,2.4,5.3366458606243725,39011.0,10
E,E01023502,4.803,3.5000000000000004,3.0,5.33435932703715,39012.0,10
S,S01008444,5.333933323743741,3.0,1.0,5.333933323743741,39013.0,10
E,E01018632,4.29,3.9,3.9,5.33370418537241,39014.0,10
S,S01012026,5.33364794946678,2.0,2.0,5.33364794946678,39015.0,10
W,W01001585,1.4,2.0,2.0,5.333261346009103,39016.0,10
E,E01023169,4.48,2.7,4.1000000000000005,5.333186152140266,39017.0,10
S,S01007838,5.3325807687035685,4.0,4.0,5.3325807687035685,39018.0,10
S,S01007702,5.332417199024413,2.0,2.0,5.332417199024413,39019.0,10
E,E01016983,4.634,3.8,3.2,5.3302359216234185,39020.0,10
S,S01008745,5.3292229967827165,3.0,2.0,5.3292229967827165,39021.0,10
E,E01031927,4.661,2.5,3.8,5.32894523820878,39022.0,10
E,E01018633,4.217,3.2,4.3999999999999995,5.328794179091547,39023.0,10
E,E01023685,4.558,4.7,2.9000000000000004,5.328211920243249,39024.0,10
