lsoa,pop
W01001574,"1,389"
W01001575,"1,228"
W01001576,"1,099"
W01001577,"1,344"
W01001578,"2,351"
W01001579,"1,450"
W01001580,"1,849"
W01001581,"1,904"
W01001582,"1,801"
W01001583,"1,631"
W01001584,"1,908"
W01001585,"1,298"
W01001586,"2,527"
W01001587,"1,950"
W01001588,"1,672"
W01001589,"1,497"
W01001590,"2,199"
W01001591,"1,569"
W01001592,"1,682"
W01001593,"1,702"
W01001594,"1,480"
W01001595,"1,317"
W01001596,"1,400"
W01001597,"1,469"
W01001598,"1,671"
W01001599,"2,154"
W01001908,"2,178"
W01001909,"2,644"
W01001600,"1,834"
W01001601,"1,498"
W01001602,"1,603"
W01001603,"1,424"
W01001604,"1,498"
W01001605,"1,345"
W01001606,"1,303"
W01001607,"1,491"
W01001608,"1,508"
W01001609,"1,986"
W01001610,"1,244"
W01001611,"1,240"
W01001612,"1,699"
W01001613,"1,582"
W01001614,"1,526"
W01001615,"1,594"
W01001616,"1,378"
W01001617,"1,314"
W01001618,"1,171"
W01001619,"1,346"
W01001620,"1,636"
W01001621,"1,341"
W01001622,"1,236"
W01001623,"1,435"
W01001624,"1,227"
W01001625,"1,137"
W01001626,"1,403"
W01001627,"1,525"
W01001628,"1,054"
W01001629,"1,402"
W01001630,"1,563"
W01001631,"1,374"
W01001632,"1,433"
W01001633,"1,679"
W01001634,"1,601"
W01001635,"1,188"
W01001636,"1,906"
W01001637,"1,872"
W01001638,"1,171"
W01001639,"2,167"
W01001640,"1,124"
W01001641,"1,406"
W01001642,"1,768"
W01001643,"1,820"
W01001644,"3,578"
W01001645,"1,296"
W01001646,"1,823"
W01001647,"2,263"
W01001648,"1,465"
W01001649,"2,677"
W01001650,"1,476"
W01001651,"1,390"
W01001652,"1,921"
W01001653,"1,325"
W01001654,"1,658"
W01001655,"1,545"
W01001657,"1,421"
W01001658,"1,974"
W01001659,"1,973"
W01001660,"2,377"
W01001661,"2,965"
W01001662,"1,528"
W01001663,"1,365"
W01001664,"1,417"
W01001665,"1,619"
W01001666,"1,432"
W01001667,"1,276"
W01001668,"1,238"
W01001669,"1,235"
W01001670,"2,198"
W01001671,"2,082"
W01001672,"2,825"
W01001673,"1,443"
W01001674,"1,527"
W01001675,"1,577"
W01001676,"1,733"
W01001677,"1,393"
W01001678,"1,595"
W01001679,"1,143"
W01001680,"1,247"
W01001681,"1,389"
W01001682,"1,407"
W01001683,"1,096"
W01001684,"1,385"
W01001685,"1,745"
W01001686,"1,295"
W01001687,"2,174"
W01001688,"3,095"
W01001689,"1,815"
W01001690,"2,386"
W01001691,"1,342"
W01001692,"2,126"
W01001693,"2,303"
W01001912,"1,418"
W01001913,"1,648"
W01000426,"1,440"
W01000427,"1,397"
W01000428,"1,324"
W01000429,"2,311"
W01000430,"1,337"
W01000431,"1,252"
W01000432,"1,121"
W01000433,"2,251"
W01000434,"1,654"
W01000438,"1,215"
W01000439,"1,985"
W01000440,"1,387"
W01000441,"1,505"
W01000442,"2,060"
W01000443,"2,378"
W01000444,"2,311"
W01000445,"1,447"
W01000446,"1,637"
W01000447,"1,995"
W01000448,"1,391"
W01000449,"1,521"
W01000450,"1,379"
W01000451,"1,168"
W01000452,"1,983"
W01000453,"1,381"
W01000454,"1,239"
W01000455,"2,208"
W01000456,"2,162"
W01000457,"2,081"
W01000458,"1,753"
W01000459,"1,179"
W01000460,"1,699"
W01000461,"1,504"
W01000464,"1,171"
W01000465,"1,045"
W01000466,"1,371"
W01000467,"1,439"
W01000470,"1,965"
W01000471,"1,760"
W01000472,"1,228"
W01000473,"2,248"
W01000474,"1,739"
W01000475,"2,369"
W01000476,"1,284"
W01000477,"1,479"
W01000478,"1,848"
W01000479,"1,413"
W01000480,"2,063"
W01000481,"2,240"
W01000482,"1,899"
W01000483,"1,759"
W01000484,"1,566"
W01000485,"1,556"
W01000486,"1,053"
W01000487,"2,122"
W01000488,"2,199"
W01000489,"2,110"
W01000492,"1,636"
W01000493,"1,424"
W01000494,"1,704"
W01000496,"1,943"
W01000497,"1,339"
W01000498,"1,507"
W01000499,"1,262"
W01000500,"1,506"
W01000501,"2,450"
W01000502,"2,034"
W01000503,"1,071"
W01000504,"1,160"
W01000505,"1,422"
W01001897,"1,836"
W01001899,"2,106"
W01001901,"1,857"
W01001902,"1,373"
W01001903,"2,155"
W01001904,"1,670"
W01001905,"2,093"
W01001906,"1,924"
W01001907,"1,382"
W01001289,"1,362"
W01001290,"2,369"
W01001291,"2,170"
W01001292,"1,861"
W01001293,"1,823"
W01001294,"1,705"
W01001295,"1,567"
W01001296,"1,584"
W01001297,"1,818"
W01001298,"1,803"
W01001299,"1,658"
W01001300,"1,877"
W01001301,"2,011"
W01001302,"1,166"
W01001303,"1,012"
W01001304,"1,457"
W01001305,"1,198"
W01001306,"1,503"
W01001307,"1,560"
W01001308,"1,301"
W01001309,"1,380"
W01001310,"1,623"
W01001311,"1,218"
W01001312,"1,568"
W01001313,"1,512"
W01001314,"2,286"
W01001315,"1,789"
W01001316,"2,930"
W01001317,"1,628"
W01001318,"1,620"
W01001319,"1,800"
W01001320,"1,408"
W01001321,"1,545"
W01001322,"1,614"
W01001324,"2,116"
W01001898,"1,484"
S01006506,867
S01006507,780
S01006508,615
S01006509,508
S01006510,649
S01006511,752
S01006512,562
S01006513,881
S01006514,1223
S01006515,805
S01006516,658
S01006517,1264
S01006518,677
S01006519,929
S01006520,848
S01006521,794
S01006522,679
S01006523,964
S01006524,1079
S01006525,870
S01006526,921
S01006527,810
S01006528,1182
S01006529,951
S01006530,788
S01006531,929
S01006532,766
S01006533,721
S01006534,1004
S01006535,999
S01006536,997
S01006537,931
S01006538,555
S01006539,775
S01006540,885
S01006541,862
S01006542,1178
S01006543,773
S01006544,1347
S01006545,1119
S01006546,623
S01006547,1687
S01006548,671
S01006549,799
S01006550,918
S01006551,681
S01006552,892
S01006553,916
S01006554,790
S01006555,705
S01006556,753
S01006557,637
S01006558,557
S01006559,609
S01006560,962
S01006561,745
S01006562,1012
S01006563,659
S01006564,983
S01006565,922
S01006566,768
S01006567,731
S01006568,901
S01006569,553
S01006570,747
S01006571,899
S01006572,952
S01006573,761
S01006574,1035
S01006575,1004
S01006576,724
S01006577,771
S01006578,1086
S01006579,1019
S01006580,722
S01006581,940
S01006582,830
S01006583,685
S01006584,615
S01006585,778
S01006586,1041
S01006587,523
S01006588,598
S01006589,658
S01006590,762
S01006591,690
S01006592,792
S01006593,792
S01006594,500
S01006595,974
S01006596,757
S01006597,486
S01006598,1019
S01006599,807
S01006600,1227
S01006601,1012
S01006602,884
S01006603,816
S01006604,654
S01006605,767
S01006606,807
S01006607,894
S01006608,1895
S01006609,1021
S01006610,438
S01006611,907
S01006612,811
S01006613,589
S01006614,687
S01006615,830
S01006616,748
S01006617,670
S01006618,463
S01006619,877
S01006620,786
S01006621,509
S01006622,650
S01006623,683
S01006624,830
S01006625,573
S01006626,660
S01006627,765
S01006628,955
S01006629,871
S01006630,630
S01006631,989
S01006632,750
S01006633,653
S01006634,559
S01006635,614
S01006636,747
S01006637,749
S01006638,779
S01006639,938
S01006640,816
S01006641,1071
S01006642,1215
S01006643,666
S01006644,1090
S01006645,657
S01006646,884
S01006647,607
S01006648,1629
S01006649,950
S01006650,748
S01006651,820
S01006652,810
S01006653,537
S01006654,860
S01006655,936
S01006656,945
S01006657,507
S01006658,1281
S01006659,570
S01006660,540
S01006661,611
S01006662,753
S01006663,579
S01006664,525
S01006665,795
S01006666,1104
S01006667,741
S01006668,839
S01006669,960
S01006670,977
S01006671,1799
S01006672,785
S01006673,796
S01006674,875
S01006675,873
S01006676,733
S01006677,721
S01006678,1612
S01006679,618
S01006680,859
S01006681,800
S01006682,890
S01006683,942
S01006684,673
S01006685,618
S01006686,586
S01006687,723
S01006688,909
S01006689,1052
S01006690,571
S01006691,650
S01006692,727
S01006693,920
S01006694,882
S01006695,745
S01006696,807
S01006697,863
S01006698,771
S01006699,511
S01006700,812
S01006701,648
S01006702,784
S01006703,652
S01006704,552
S01006705,765
S01006706,571
S01006707,640
S01006708,793
S01006709,892
S01006710,816
S01006711,925
S01006712,501
S01006713,913
S01006714,696
S01006715,622
S01006716,602
S01006717,928
S01006718,588
S01006719,890
S01006720,572
S01006721,905
S01006722,715
S01006723,641
S01006724,1005
S01006725,627
S01006726,710
S01006727,1103
S01006728,758
S01006729,1066
S01006730,781
S01006731,541
S01006732,1123
S01006733,967
S01006734,1004
S01006735,564
S01006736,1137
S01006737,1191
S01006738,1150
S01006739,1435
S01006740,760
S01006741,658
S01006742,455
S01006743,812
S01006744,585
S01006745,867
S01006746,817
S01006747,1033
S01006748,1190
S01006749,884
S01006750,640
S01006751,479
S01006752,696
S01006753,902
S01006754,820
S01006755,826
S01006756,818
S01006757,896
S01006758,622
S01006759,562
S01006760,419
S01006761,644
S01006762,1196
S01006763,831
S01006764,690
S01006765,554
S01006766,574
S01006767,635
S01006768,593
S01006769,894
S01006770,602
S01006771,407
S01006772,828
S01006773,859
S01006774,588
S01006775,833
S01006776,476
S01006777,633
S01006778,592
S01006779,581
S01006780,553
S01006781,669
S01006782,765
S01006783,584
S01006784,612
S01006785,551
S01006786,765
S01006787,614
S01006788,1862
S01006789,576
S01006790,856
S01006791,562
S01006792,439
S01006793,601
S01006794,531
S01006795,767
S01006796,925
S01006797,597
S01006798,672
S01006799,896
S01006800,878
S01006801,1152
S01006802,759
S01006803,664
S01006804,780
S01006805,1102
S01006806,1027
S01006807,623
S01006808,728
S01006809,834
S01006810,840
S01006811,1078
S01006812,871
S01006813,871
S01006814,744
S01006815,585
S01006816,754
S01006817,760
S01006818,754
S01006819,889
S01006820,411
S01006821,1531
S01006822,1048
S01006823,698
S01006824,794
S01006825,752
S01006826,896
S01006827,834
S01006828,823
S01006829,423
S01006830,749
S01006831,518
S01006832,972
S01006833,480
S01006834,471
S01006835,774
S01006836,529
S01006837,546
S01006838,602
S01006839,959
S01006840,1092
S01006841,844
S01006842,751
S01006843,772
S01006844,589
S01006845,873
S01006846,506
S01006847,733
S01006848,1639
S01006849,2079
S01006850,880
S01006851,763
S01006852,581
S01006853,962
S01006854,845
S01006855,800
S01006856,703
S01006857,1215
S01006858,635
S01006859,940
S01006860,559
S01006861,624
S01006862,667
S01006863,671
S01006864,720
S01006865,879
S01006866,503
S01006867,721
S01006868,774
S01006869,542
S01006870,461
S01006871,690
S01006872,982
S01006873,1033
S01006874,599
S01006875,711
S01006876,935
S01006877,877
S01006878,667
S01006879,752
S01006880,710
S01006881,564
S01006882,388
S01006883,437
S01006884,801
S01006885,935
S01006886,910
S01006887,731
S01006888,827
S01006889,792
S01006890,589
S01006891,1003
S01006892,585
S01006893,502
S01006894,923
S01006895,552
S01006896,750
S01006897,679
S01006898,778
S01006899,605
S01006900,522
S01006901,509
S01006902,647
S01006903,769
S01006904,737
S01006905,841
S01006906,751
S01006907,674
S01006908,800
S01006909,1278
S01006910,1049
S01006911,807
S01006912,720
S01006913,1778
S01006914,699
S01006915,874
S01006916,560
S01006917,1110
S01006918,502
S01006919,436
S01006920,417
S01006921,819
S01006922,693
S01006923,808
S01006924,536
S01006925,428
S01006926,770
S01006927,1172
S01006928,1068
S01006929,841
S01006930,868
S01006931,408
S01006932,1365
S01006933,520
S01006934,1136
S01006935,663
S01006936,552
S01006937,687
S01006938,481
S01006939,568
S01006940,862
S01006941,608
S01006942,977
S01006943,659
S01006944,1214
S01006945,466
S01006946,748
S01006947,835
S01006948,846
S01006949,714
S01006950,683
S01006951,432
S01006952,842
S01006953,809
S01006954,870
S01006955,598
S01006956,1121
S01006957,1150
S01006958,1301
S01006959,700
S01006960,1018
S01006961,982
S01006962,833
S01006963,635
S01006964,637
S01006965,468
S01006966,515
S01006967,597
S01006968,492
S01006969,812
S01006970,640
S01006971,477
S01006972,716
S01006973,644
S01006974,1001
S01006975,1016
S01006976,450
S01006977,807
S01006978,896
S01006979,983
S01006980,880
S01006981,759
S01006982,891
S01006983,740
S01006984,944
S01006985,949
S01006986,677
S01006987,676
S01006988,640
S01006989,1053
S01006990,1013
S01006991,425
S01006992,598
S01006993,551
S01006994,552
S01006995,919
S01006996,874
S01006997,845
S01006998,1345
S01006999,829
S01007000,988
S01007001,1052
S01007002,754
S01007003,545
S01007004,785
S01007005,892
S01007006,859
S01007007,780
S01007008,983
S01007009,971
S01007010,748
S01007011,799
S01007012,658
S01007013,539
S01007014,1097
S01007015,661
S01007016,567
S01007017,904
S01007018,944
S01007019,634
S01007020,665
S01007021,803
S01007022,487
S01007023,456
S01007024,990
S01007025,826
S01007026,877
S01007027,983
S01007028,898
S01007029,544
S01007030,741
S01007031,609
S01007032,988
S01007033,716
S01007034,595
S01007035,841
S01007036,960
S01007037,890
S01007038,641
S01007039,1020
S01007040,589
S01007041,698
S01007042,767
S01007043,1010
S01007044,557
S01007045,809
S01007046,554
S01007047,630
S01007048,828
S01007049,930
S01007050,620
S01007051,799
S01007052,885
S01007053,543
S01007054,974
S01007055,606
S01007056,641
S01007057,471
S01007058,532
S01007059,999
S01007060,566
S01007061,895
S01007062,660
S01007063,666
S01007064,918
S01007065,532
S01007066,624
S01007067,493
S01007068,733
S01007069,778
S01007070,469
S01007071,773
S01007072,613
S01007073,1169
S01007074,694
S01007075,654
S01007076,691
S01007077,660
S01007078,794
S01007079,946
S01007080,700
S01007081,876
S01007082,480
S01007083,870
S01007084,614
S01007085,707
S01007086,1116
S01007087,839
S01007088,500
S01007089,525
S01007090,497
S01007091,819
S01007092,537
S01007093,966
S01007094,829
S01007095,535
S01007096,980
S01007097,1809
S01007098,1134
S01007099,882
S01007100,712
S01007101,879
S01007102,695
S01007103,808
S01007104,509
S01007105,488
S01007106,684
S01007107,766
S01007108,945
S01007109,831
S01007110,777
S01007111,461
S01007112,535
S01007113,534
S01007114,785
S01007115,704
S01007116,1075
S01007117,435
S01007118,610
S01007119,702
S01007120,949
S01007121,507
S01007122,541
S01007123,674
S01007124,868
S01007125,842
S01007126,850
S01007127,973
S01007128,764
S01007129,972
S01007130,553
S01007131,772
S01007132,669
S01007133,654
S01007134,733
S01007135,528
S01007136,621
S01007137,795
S01007138,611
S01007139,778
S01007140,1143
S01007141,831
S01007142,709
S01007143,681
S01007144,930
S01007145,875
S01007146,740
S01007147,646
S01007148,516
S01007149,521
S01007150,745
S01007151,1177
S01007152,570
S01007153,667
S01007154,714
S01007155,605
S01007156,673
S01007157,564
S01007158,870
S01007159,1125
S01007160,820
S01007161,730
S01007162,552
S01007163,900
S01007164,547
S01007165,863
S01007166,664
S01007167,782
S01007168,871
S01007169,714
S01007170,670
S01007171,1339
S01007172,1143
S01007173,860
S01007174,929
S01007175,620
S01007176,614
S01007177,548
S01007178,826
S01007179,918
S01007180,746
S01007181,832
S01007182,971
S01007183,1067
S01007184,986
S01007185,888
S01007186,592
S01007187,798
S01007188,558
S01007189,846
S01007190,820
S01007191,565
S01007192,878
S01007193,695
S01007194,593
S01007195,541
S01007196,964
S01007197,543
S01007198,511
S01007199,773
S01007200,790
S01007201,682
S01007202,697
S01007203,542
S01007204,958
S01007205,710
S01007206,399
S01007207,815
S01007208,975
S01007209,762
S01007210,667
S01007211,965
S01007212,524
S01007213,902
S01007214,725
S01007215,665
S01007216,784
S01007217,912
S01007218,864
S01007219,775
S01007220,660
S01007221,1028
S01007222,745
S01007223,506
S01007224,602
S01007225,901
S01007226,947
S01007227,967
S01007228,568
S01007229,1065
S01007230,722
S01007231,710
S01007232,654
S01007233,702
S01007234,613
S01007235,731
S01007236,615
S01007237,679
S01007238,815
S01007239,991
S01007240,514
S01007241,609
S01007242,1027
S01007243,661
S01007244,670
S01007245,665
S01007246,545
S01007247,703
S01007248,717
S01007249,473
S01007250,739
S01007251,519
S01007252,676
S01007253,1347
S01007254,792
S01007255,779
S01007256,833
S01007257,636
S01007258,875
S01007259,881
S01007260,847
S01007261,722
S01007262,694
S01007263,736
S01007264,735
S01007265,1104
S01007266,631
S01007267,554
S01007268,574
S01007269,483
S01007270,591
S01007271,949
S01007272,816
S01007273,662
S01007274,727
S01007275,632
S01007276,934
S01007277,748
S01007278,496
S01007279,608
S01007280,591
S01007281,854
S01007282,513
S01007283,939
S01007284,776
S01007285,807
S01007286,987
S01007287,622
S01007288,605
S01007289,808
S01007290,1008
S01007291,635
S01007292,721
S01007293,711
S01007294,827
S01007295,459
S01007296,534
S01007297,830
S01007298,506
S01007299,773
S01007300,487
S01007301,986
S01007302,579
S01007303,1001
S01007304,645
S01007305,703
S01007306,749
S01007307,913
S01007308,739
S01007309,663
S01007310,820
S01007311,782
S01007312,755
S01007313,966
S01007314,581
S01007315,860
S01007316,737
S01007317,802
S01007318,561
S01007319,697
S01007320,743
S01007321,546
S01007322,705
S01007323,423
S01007324,362
S01007325,759
S01007326,847
S01007327,634
S01007328,765
S01007329,700
S01007330,718
S01007331,938
S01007332,474
S01007333,744
S01007334,601
S01007335,731
S01007336,509
S01007337,574
S01007338,769
S01007339,628
S01007340,498
S01007341,612
S01007342,743
S01007343,610
S01007344,439
S01007345,483
S01007346,549
S01007347,587
S01007348,548
S01007349,453
S01007350,546
S01007351,648
S01007352,532
S01007353,661
S01007354,757
S01007355,869
S01007356,635
S01007357,707
S01007358,887
S01007359,783
S01007360,610
S01007361,1008
S01007362,747
S01007363,683
S01007364,786
S01007365,437
S01007366,460
S01007367,493
S01007368,581
S01007369,679
S01007370,673
S01007371,604
S01007372,823
S01007373,533
S01007374,529
S01007375,454
S01007376,839
S01007377,650
S01007378,2604
S01007379,485
S01007380,583
S01007381,602
S01007382,647
S01007383,746
S01007384,725
S01007385,794
S01007386,752
S01007387,674
S01007388,632
S01007389,517
S01007390,516
S01007391,503
S01007392,505
S01007393,867
S01007394,599
S01007395,721
S01007396,706
S01007397,897
S01007398,620
S01007399,589
S01007400,672
S01007401,624
S01007402,540
S01007403,843
S01007404,422
S01007405,674
S01007406,638
S01007407,716
S01007408,516
S01007409,710
S01007410,658
S01007411,867
S01007412,461
S01007413,844
S01007414,695
S01007415,913
S01007416,558
S01007417,975
S01007418,636
S01007419,868
S01007420,1524
S01007421,732
S01007422,634
S01007423,814
S01007424,717
S01007425,788
S01007426,861
S01007427,600
S01007428,801
S01007429,692
S01007430,403
S01007431,492
S01007432,883
S01007433,940
S01007434,498
S01007435,646
S01007436,651
S01007437,445
S01007438,633
S01007439,711
S01007440,641
S01007441,476
S01007442,453
S01007443,897
S01007444,947
S01007445,646
S01007446,579
S01007447,515
S01007448,837
S01007449,921
S01007450,760
S01007451,572
S01007452,1006
S01007453,969
S01007454,501
S01007455,928
S01007456,890
S01007457,1041
S01007458,501
S01007459,557
S01007460,745
S01007461,652
S01007462,701
S01007463,881
S01007464,633
S01007465,697
S01007466,877
S01007467,1055
S01007468,648
S01007469,590
S01007470,700
S01007471,444
S01007472,544
S01007473,397
S01007474,484
S01007475,827
S01007476,723
S01007477,491
S01007478,864
S01007479,575
S01007480,725
S01007481,773
S01007482,451
S01007483,776
S01007484,521
S01007485,445
S01007486,782
S01007487,805
S01007488,929
S01007489,847
S01007490,899
S01007491,1164
S01007492,621
S01007493,704
S01007494,513
S01007495,788
S01007496,1004
S01007497,554
S01007498,730
S01007499,887
S01007500,546
S01007501,715
S01007502,490
S01007503,975
S01007504,643
S01007505,415
S01007506,575
S01007507,867
S01007508,643
S01007509,575
S01007510,989
S01007511,770
S01007512,491
S01007513,961
S01007514,512
S01007515,684
S01007516,590
S01007517,458
S01007518,832
S01007519,405
S01007520,1000
S01007521,492
S01007522,967
S01007523,550
S01007524,897
S01007525,644
S01007526,708
S01007527,832
S01007528,702
S01007529,641
S01007530,562
S01007531,759
S01007532,533
S01007533,567
S01007534,901
S01007535,1019
S01007536,930
S01007537,1013
S01007538,965
S01007539,695
S01007540,875
S01007541,794
S01007542,850
S01007543,958
S01007544,1019
S01007545,823
S01007546,573
S01007547,558
S01007548,685
S01007549,708
S01007550,936
S01007551,867
S01007552,873
S01007553,754
S01007554,421
S01007555,519
S01007556,507
S01007557,1049
S01007558,484
S01007559,678
S01007560,963
S01007561,757
S01007562,824
S01007563,831
S01007564,753
S01007565,1038
S01007566,768
S01007567,583
S01007568,599
S01007569,785
S01007570,996
S01007571,503
S01007572,1129
S01007573,901
S01007574,931
S01007575,825
S01007576,653
S01007577,671
S01007578,659
S01007579,634
S01007580,775
S01007581,470
S01007582,590
S01007583,935
S01007584,589
S01007585,871
S01007586,792
S01007587,817
S01007588,904
S01007589,682
S01007590,687
S01007591,557
S01007592,689
S01007593,1064
S01007594,774
S01007595,1027
S01007596,479
S01007597,607
S01007598,596
S01007599,852
S01007600,1041
S01007601,557
S01007602,606
S01007603,724
S01007604,818
S01007605,766
S01007606,600
S01007607,629
S01007608,743
S01007609,880
S01007610,567
S01007611,893
S01007612,1047
S01007613,744
S01007614,929
S01007615,1041
S01007616,644
S01007617,502
S01007618,610
S01007619,656
S01007620,565
S01007621,601
S01007622,579
S01007623,550
S01007624,620
S01007625,481
S01007626,574
S01007627,1756
S01007628,687
S01007629,658
S01007630,818
S01007631,641
S01007632,985
S01007633,1068
S01007634,685
S01007635,754
S01007636,873
S01007637,858
S01007638,768
S01007639,978
S01007640,735
S01007641,805
S01007642,774
S01007643,869
S01007644,768
S01007645,502
S01007646,618
S01007647,667
S01007648,808
S01007649,715
S01007650,934
S01007651,578
S01007652,592
S01007653,851
S01007654,1126
S01007655,800
S01007656,711
S01007657,454
S01007658,507
S01007659,827
S01007660,774
S01007661,602
S01007662,861
S01007663,828
S01007664,578
S01007665,631
S01007666,497
S01007667,747
S01007668,1079
S01007669,612
S01007670,636
S01007671,757
S01007672,835
S01007673,657
S01007674,722
S01007675,655
S01007676,664
S01007677,533
S01007678,735
S01007679,819
S01007680,894
S01007681,410
S01007682,858
S01007683,726
S01007684,793
S01007685,890
S01007686,656
S01007687,837
S01007688,969
S01007689,600
S01007690,885
S01007691,3153
S01007692,800
S01007693,1187
S01007694,1012
S01007695,1043
S01007696,788
S01007697,946
S01007698,1071
S01007699,804
S01007700,981
S01007701,547
S01007702,1021
S01007703,792
S01007704,897
S01007705,786
S01007706,875
S01007707,966
S01007708,669
S01007709,591
S01007710,982
S01007711,1110
S01007712,716
S01007713,452
S01007714,658
S01007715,651
S01007716,1050
S01007717,732
S01007718,719
S01007719,929
S01007720,769
S01007721,805
S01007722,992
S01007723,960
S01007724,626
S01007725,681
S01007726,794
S01007727,1004
S01007728,931
S01007729,809
S01007730,683
S01007731,730
S01007732,856
S01007733,863
S01007734,841
S01007735,806
S01007736,708
S01007737,1021
S01007738,762
S01007739,614
S01007740,582
S01007741,744
S01007742,583
S01007743,829
S01007744,772
S01007745,694
S01007746,878
S01007747,508
S01007748,737
S01007749,684
S01007750,816
S01007751,834
S01007752,787
S01007753,523
S01007754,890
S01007755,795
S01007756,555
S01007757,819
S01007758,943
S01007759,939
S01007760,649
S01007761,919
S01007762,861
S01007763,580
S01007764,727
S01007765,664
S01007766,864
S01007767,877
S01007768,716
