nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_S_score,original_decile,S_expanded_decile,UK_IMD_S_rank,UK_IMD_S_pop_decile,UK_IMD_S_pop_quintile
E,E01030305,6.444,1.0,0.8999999999999999,5.789538408163859,9,9,39511.0,10,5
S,S01012734,5.788776977977365,2.0,1.0,5.788776977977365,9,9,39512.0,10,5
S,S01008628,5.788737256240591,5.0,4.0,5.788737256240591,9,9,39513.0,10,5
E,E01012303,4.51,5.0,4.2,5.787588599331498,10,9,39514.0,10,5
E,E01011845,4.448,2.4,4.3,5.784740699634173,10,9,39515.0,10,5
E,E01016253,5.443,2.1999999999999997,2.6,5.784674441010281,10,9,39516.0,10,5
E,E01024114,4.33,4.2,4.5,5.783975126016989,10,9,39517.0,10,5
E,E01009704,4.915,3.2,3.5000000000000004,5.783694472621687,10,9,39518.0,10,5
S,S01008396,5.7836484526238845,4.0,2.0,5.7836484526238845,9,9,39519.0,10,5
S,S01010384,5.783150665317252,3.0,2.0,5.783150665317252,9,9,39520.0,10,5
S,S01006910,5.782203300258915,2.0,2.0,5.782203300258915,9,9,39521.0,10,5
E,E01023595,4.913,6.4,3.5000000000000004,5.782051064029199,10,9,39522.0,10,5
E,E01021559,5.028,2.9000000000000004,3.3000000000000003,5.780351524757648,10,9,39523.0,10,5
E,E01019614,4.501,2.8000000000000003,4.2,5.780193260665297,10,9,39524.0,10,5
E,E01014875,4.852,5.3,3.5999999999999996,5.780024868628116,10,9,39525.0,10,5
E,E01023038,4.559,3.5999999999999996,4.1000000000000005,5.779754343177645,10,9,39526.0,10,5
E,E01021557,4.851,3.8,3.5999999999999996,5.779203164331871,10,9,39527.0,10,5
E,E01016645,5.436,2.3,2.6,5.778922510936569,10,9,39528.0,10,5
E,E01028198,4.323,2.7,4.5,5.778223195943276,10,9,39529.0,10,5
E,E01032759,4.557,4.6,4.1000000000000005,5.778110934585156,10,9,39530.0,10,5
E,E01023072,5.024,3.5000000000000004,3.3000000000000003,5.77706470757267,10,9,39531.0,10,5
E,E01029454,4.555,1.7999999999999998,4.1000000000000005,5.7764675259926666,10,9,39532.0,10,5
E,E01022553,4.847,3.8,3.5999999999999996,5.775916347146893,10,9,39533.0,10,5
S,S01010366,5.775571294883632,4.0,3.0,5.775571294883632,9,9,39534.0,10,5
S,S01006926,5.774036736049968,1.0,3.0,5.774036736049968,9,9,39535.0,10,5
E,E01031175,4.844,2.4,3.5999999999999996,5.773451234258159,10,9,39536.0,10,5
S,S01008740,5.773227356154917,3.0,2.0,5.773227356154917,9,9,39537.0,10,5
E,E01003457,5.546,2.6,2.4,5.773114450183797,10,9,39538.0,10,5
S,S01006513,5.77269755702259,2.0,3.0,5.77269755702259,9,9,39539.0,10,5
S,S01007573,5.772514636295234,3.0,2.0,5.772514636295234,9,9,39540.0,10,5
E,E01018416,4.432,4.3999999999999995,4.3,5.771593430894259,10,9,39541.0,10,5
S,S01011953,5.770419510843133,4.0,3.0,5.770419510843133,9,9,39542.0,10,5
E,E01030394,5.25,2.1999999999999997,2.9000000000000004,5.7703788118445924,10,9,39543.0,10,5
S,S01010429,5.7667817349185135,4.0,5.0,5.7667817349185135,9,9,39544.0,10,5
E,E01020194,5.011,5.2,3.3000000000000003,5.76638255172149,10,9,39545.0,10,5
E,E01013111,4.484,3.5000000000000004,4.2,5.7662242876291385,10,9,39546.0,10,5
E,E01000811,5.127,3.1,3.1,5.765504716746184,10,9,39547.0,10,5
W,W01001956,2.1,5.0,3.0,5.765014125587473,10,9,39548.5,10,5
W,W01001795,2.1,4.0,3.0,5.765014125587473,10,9,39548.5,10,5
E,E01028751,5.768,1.7000000000000002,2.0,5.7631417372707405,10,9,39550.0,10,5
E,E01025355,4.77,3.5999999999999996,3.6999999999999997,5.760742883005896,10,9,39551.0,10,5
E,E01022588,4.711,4.9,3.8,5.760360096197305,10,9,39553.0,10,5
E,E01009827,4.711,3.4000000000000004,3.8,5.760360096197305,10,9,39553.0,10,5
E,E01011088,4.711,4.0,3.8,5.760360096197305,10,9,39553.0,10,5
E,E01002937,5.062,3.1,3.2,5.760191704160125,10,9,39555.0,10,5
S,S01010907,5.75974472864375,4.0,2.0,5.75974472864375,9,9,39556.0,10,5
S,S01006770,5.759488736978237,3.0,4.0,5.759488736978237,9,9,39557.0,10,5
E,E01017563,4.709,4.0,3.8,5.7587166876048155,10,9,39558.0,10,5
W,W01001774,2.9,3.0,2.0,5.756698581239618,10,9,39559.5,10,5
W,W01001116,2.9,5.0,2.0,5.756698581239618,10,9,39559.5,10,5
E,E01000460,5.115,3.4000000000000004,3.1,5.755644265191249,10,9,39561.0,10,5
E,E01013467,4.412,3.2,4.3,5.755159344969366,10,9,39562.0,10,5
S,S01011765,5.753959677218264,2.0,3.0,5.753959677218264,9,9,39563.0,10,5
E,E01024977,5.347,3.5000000000000004,2.7,5.753888595240639,10,9,39564.0,10,5
E,E01022608,4.527,2.7,4.1000000000000005,5.753459805697817,10,9,39565.0,10,5
S,S01009530,5.752803075238832,2.0,4.0,5.752803075238832,9,9,39566.0,10,5
E,E01018305,4.699,5.3,3.8,5.750499644642369,10,9,39567.0,10,5
E,E01017544,4.757,4.3999999999999995,3.6999999999999997,5.750060727154716,10,9,39568.0,10,5
E,E01015547,5.4,4.6,2.6,5.749341156271763,10,9,39569.0,10,5
E,E01027458,5.107,2.9000000000000004,3.1,5.749070630821292,10,9,39570.0,10,5
E,E01019078,4.638,3.0,3.9,5.748473449241288,10,9,39571.0,10,5
E,E01021587,4.344,3.6999999999999997,4.3999999999999995,5.747381219494573,10,9,39572.0,10,5
S,S01008142,5.74684004825074,3.0,4.0,5.74684004825074,9,9,39573.0,10,5
E,E01014411,4.635,5.5,3.9,5.7460083363525545,10,9,39574.0,10,5
S,S01011862,5.744381701576175,3.0,3.0,5.744381701576175,9,9,39575.0,10,5
E,E01003745,5.743,2.6,2.0,5.742599129864625,10,9,39576.0,10,5
E,E01023444,4.688,4.0,3.8,5.7414608973836785,10,9,39577.0,10,5
E,E01031340,5.213,2.7,2.9000000000000004,5.739975752883541,10,9,39578.0,10,5
S,S01010998,5.739589101723512,2.0,3.0,5.739589101723512,9,9,39579.0,10,5
E,E01020523,4.51,3.2,4.1000000000000005,5.739490832661658,10,9,39580.0,10,5
E,E01004844,5.505,2.4,2.4,5.739424574037767,10,9,39581.0,10,5
E,E01001129,4.626,2.9000000000000004,3.9,5.738612997686353,10,9,39582.0,10,5
E,E01003473,5.269,3.6999999999999997,2.8000000000000003,5.7378934268033985,10,9,39583.0,10,5
S,S01012564,5.73677604114724,4.0,3.0,5.73677604114724,9,9,39584.0,10,5
E,E01004808,4.565,3.1,4.0,5.736586802285272,10,9,39585.0,10,5
E,E01030428,5.091,4.9,3.1,5.735923362081378,10,9,39586.0,10,5
E,E01027618,4.798,3.5000000000000004,3.5999999999999996,5.735652836630906,10,9,39587.0,10,5
E,E01030392,5.144,3.4000000000000004,3.0,5.731375923112503,10,9,39588.0,10,5
S,S01009384,5.731220475604844,2.0,3.0,5.731220475604844,9,9,39589.0,10,5
E,E01002196,5.376,4.5,2.6,5.729620253161892,10,9,39590.0,10,5
E,E01027275,4.555,4.1000000000000005,4.0,5.728369759322825,10,9,39591.0,10,5
E,E01027037,5.023,3.3000000000000003,3.2,5.728145236606585,10,9,39592.0,10,5
E,E01011709,4.787,4.9,3.5999999999999996,5.726614089372215,10,9,39593.0,10,5
E,E01023747,5.078,5.4,3.1,5.725241206230198,10,9,39594.0,10,5
E,E01013520,4.724,3.5000000000000004,3.6999999999999997,5.722944485378644,10,9,39595.0,10,5
E,E01029168,4.958,3.9,3.3000000000000003,5.722832224020525,10,9,39596.0,10,5
E,E01020420,4.313,5.0,4.3999999999999995,5.7219083863109885,10,9,39597.0,10,5
S,S01009467,5.721092130685254,2.0,4.0,5.721092130685254,9,9,39598.0,10,5
E,E01003007,4.72,5.0,3.6999999999999997,5.7196576681936655,10,9,39599.0,10,5
E,E01020366,4.661,3.9,3.8,5.719274881385074,10,9,39600.5,10,5
E,E01031927,4.661,2.5,3.8,5.719274881385074,10,9,39600.5,10,5
E,E01015016,4.895,2.0,3.4000000000000004,5.719162620026953,10,9,39602.0,10,5
E,E01003874,5.246,3.5999999999999996,2.8000000000000003,5.718994227989772,10,9,39603.0,10,5
E,E01024854,5.597,2.3,2.1999999999999997,5.718825835952591,10,9,39604.0,10,5
E,E01030319,4.836,4.9,3.5000000000000004,5.718779833218362,10,9,39605.5,10,5
E,E01024782,4.836,2.8000000000000003,3.5000000000000004,5.718779833218362,10,9,39605.5,10,5
E,E01024837,4.543,4.2,4.0,5.71850930776789,10,9,39607.0,10,5
E,E01009444,4.952,2.3,3.3000000000000003,5.7179019982430574,10,9,39608.0,10,5
E,E01027709,4.834,3.4000000000000004,3.5000000000000004,5.717136424625872,10,9,39609.0,10,5
E,E01008069,5.77,2.6,1.9,5.716687379193389,10,9,39610.0,10,5
E,E01003797,5.944,2.9000000000000004,1.6,5.715370626730432,9,9,39611.0,10,5
E,E01024471,5.007,6.3,3.2,5.714997967866671,10,9,39612.0,10,5
E,E01023169,4.48,2.7,4.1000000000000005,5.71483970377432,10,9,39613.0,10,5
E,E01022496,5.474,3.5999999999999996,2.4,5.713951740854184,10,9,39614.0,10,5
E,E01019348,4.537,2.6,4.0,5.713579081990423,10,9,39615.0,10,5
E,E01028627,5.121,5.4,3.0,5.7124767242988765,10,9,39616.0,10,5
E,E01005805,4.945,3.5999999999999996,3.3000000000000003,5.712150068169345,10,9,39617.0,10,5
E,E01005739,4.71,2.7,3.6999999999999997,5.711440625231219,10,9,39618.0,10,5
S,S01006671,5.711197337824656,1.0,1.0,5.711197337824656,9,9,39619.0,10,5
E,E01020413,4.592,4.3,3.9,5.710675051614035,10,9,39620.0,10,5
E,E01017779,5.0,1.5,3.2,5.709246037792958,10,9,39621.0,10,5
S,S01010406,5.707151237238028,3.0,3.0,5.707151237238028,9,9,39622.0,10,5
E,E01032284,4.997,3.6999999999999997,3.2,5.7067809249042245,10,9,39623.0,10,5
E,E01031476,5.582,2.1,2.1999999999999997,5.706500271508922,10,9,39624.0,10,5
E,E01022143,4.821,2.1999999999999997,3.5000000000000004,5.706454268774692,10,9,39625.0,10,5
S,S01013039,5.706225645257135,2.0,2.0,5.706225645257135,9,9,39626.0,10,5
E,E01030828,5.523,2.3,2.3,5.7061174847003295,10,9,39627.0,10,5
E,E01006135,4.29,3.2,4.3999999999999995,5.703009187497362,10,9,39628.0,10,5
E,E01023743,4.933,2.7,3.3000000000000003,5.702289616614409,10,9,39629.0,10,5
E,E01020004,4.11,3.8,4.7,5.699395714182853,10,9,39630.0,10,5
E,E01027206,5.221,2.7,2.8000000000000003,5.698451620583657,10,9,39631.0,10,5
S,S01012828,5.698397043035979,3.0,2.0,5.698397043035979,9,9,39632.0,10,5
E,E01014667,5.452,2.4,2.4,5.695874246336802,10,9,39633.0,10,5
E,E01013092,4.632,3.3000000000000003,3.8,5.69544545679398,10,9,39634.0,10,5
E,E01027899,4.397,5.1,4.2,5.694736013855856,10,9,39635.0,10,5
E,E01022729,5.448,3.1,2.4,5.692587429151824,10,9,39636.0,10,5
E,E01004097,4.804,4.7,3.5000000000000004,5.692485295738535,10,9,39637.0,10,5
E,E01000348,4.979,2.0,3.2,5.691990247571821,10,9,39638.0,10,5
E,E01029308,4.627,3.2,3.8,5.691336935312757,10,9,39639.0,10,5
E,E01014417,4.626,3.2,3.8,5.690515231016512,10,9,39640.0,10,5
E,E01017932,4.741,2.8000000000000003,3.5999999999999996,5.688815691744962,10,9,39641.0,10,5
E,E01022646,4.739,3.4000000000000004,3.5999999999999996,5.687172283152473,10,9,39642.0,10,5
W,W01001850,2.8,2.0,2.0,5.6863321157567555,10,9,39643.0,10,5
E,E01027655,5.849,3.5999999999999996,1.7000000000000002,5.685406485257033,10,9,39644.0,10,5
E,E01010906,5.205,2.3,2.8000000000000003,5.685304351843742,10,9,39645.0,10,5
S,S01008502,5.685255938120205,2.0,1.0,5.685255938120205,9,9,39646.0,10,5
E,E01026811,4.561,4.1000000000000005,3.9,5.685202218430453,10,9,39647.0,10,5
E,E01032891,5.493,3.1,2.3,5.681466355812992,10,9,39648.0,10,5
E,E01013380,4.732,4.3999999999999995,3.5999999999999996,5.681420353078761,10,9,39649.0,10,5
S,S01008859,5.680182174305362,6.0,2.0,5.680182174305362,9,9,39650.0,10,5
E,E01003879,5.901,2.5,1.6,5.6800373419919135,10,9,39651.0,10,5
E,E01013059,4.905,3.2,3.3000000000000003,5.6792818963195595,10,9,39652.0,10,5
E,E01002354,5.021,3.5999999999999996,3.1,5.678404061344255,10,9,39653.0,10,5
E,E01028824,4.669,5.3,3.6999999999999997,5.67775074908519,10,9,39654.0,10,5
E,E01008319,4.961,2.3,3.2,5.677199570239418,10,9,39655.0,10,5
E,E01026907,4.317,5.4,4.3,5.677097436826127,10,9,39656.0,10,5
E,E01026356,4.957,3.2,3.2,5.67391275305444,10,9,39657.0,10,5
E,E01022921,4.487,3.6999999999999997,4.0,5.672493867178191,10,9,39658.0,10,5
E,E01017729,4.077,3.1,4.7,5.67227947240678,10,9,39659.0,10,5
E,E01014937,4.717,3.5000000000000004,3.5999999999999996,5.669094788635091,10,9,39660.0,10,5
E,E01020418,4.306,3.2,4.3,5.668058689567436,10,9,39661.0,10,5
E,E01026294,4.948,4.6,3.2,5.666517414388238,10,9,39662.0,10,5
E,E01023953,4.655,3.1,3.6999999999999997,5.666246888937765,10,9,39663.0,10,5
E,E01016781,4.945,5.2,3.2,5.664052301499504,10,9,39664.0,10,5
E,E01027283,4.824,3.1,3.4000000000000004,5.660821614993585,10,9,39665.0,10,5
S,S01008024,5.660670439942446,0.0,1.0,5.660670439942446,9,9,39666.0,10,5
S,S01013071,5.658694860181548,2.0,2.0,5.658694860181548,9,9,39667.0,10,5
S,S01007129,5.657531384773485,1.0,2.0,5.657531384773485,9,9,39668.0,10,5
E,E01017483,5.17,4.2,2.8000000000000003,5.65654470147518,10,9,39669.0,10,5
S,S01012557,5.656481783395968,3.0,3.0,5.656481783395968,9,9,39670.0,10,5
E,E01013355,4.349,2.9000000000000004,4.2,5.655294207636114,10,9,39671.0,10,5
E,E01031531,4.817,4.5,3.4000000000000004,5.655069684919874,10,9,39672.0,10,5
E,E01023667,4.871,5.0,3.3000000000000003,5.6513439502472425,10,9,39673.0,10,5
E,E01023211,5.105,4.0,2.9000000000000004,5.651231688889122,10,9,39674.0,10,5
E,E01006985,4.461,2.9000000000000004,4.0,5.651129555475831,10,9,39675.0,10,5
E,E01031638,4.987,3.9,3.1,5.6504661152719375,10,9,39676.0,10,5
E,E01004120,4.752,3.2,3.5000000000000004,5.6497566723338135,10,9,39677.0,10,5
E,E01027355,4.81,3.2,3.4000000000000004,5.649317754846161,10,9,39678.0,10,5
E,E01004606,6.039,1.9,1.3,5.6491392348641485,9,9,39679.0,10,5
S,S01013019,5.648465870427798,2.0,1.0,5.648465870427798,9,9,39680.0,10,5
E,E01030625,6.153,1.3,1.0999999999999999,5.646617991296354,9,9,39681.0,10,5
S,S01009794,5.646607491385872,3.0,3.0,5.646607491385872,9,9,39682.0,10,5
E,E01025834,4.514,4.3,3.9,5.646582116506956,10,9,39683.0,10,5
E,E01005931,4.747,6.3,3.5000000000000004,5.64564815085259,10,9,39684.0,10,5
S,S01008132,5.64562507794831,4.0,4.0,5.64562507794831,9,9,39685.0,10,5
E,E01000001,6.208,0.7000000000000001,1.0,5.643713960919969,9,9,39686.0,10,5
E,E01031874,4.159,5.4,4.5,5.643463691359157,10,9,39687.0,10,5
S,S01008060,5.643034879301682,3.0,2.0,5.643034879301682,9,9,39688.0,10,5
E,E01018633,4.217,3.2,4.3999999999999995,5.643024773871505,10,9,39689.0,10,5
E,E01031855,4.447,4.1000000000000005,4.0,5.639625695328406,10,9,39690.0,10,5
E,E01015471,5.266,2.9000000000000004,2.6,5.639232780574983,10,9,39691.0,10,5
E,E01022509,5.324,2.3,2.5,5.638793863087331,10,9,39692.0,10,5
E,E01022869,4.797,3.6999999999999997,3.4000000000000004,5.638635598994981,10,9,39693.0,10,5
E,E01000395,5.03,3.1,3.0,5.637701633340615,10,9,39694.0,10,5
S,S01008386,5.636860600820608,4.0,2.0,5.636860600820608,9,9,39695.0,10,5
E,E01014713,4.734,4.3,3.5000000000000004,5.63496599500141,10,9,39696.0,10,5
E,E01007189,4.441,3.1,4.0,5.6346954695509375,10,9,39697.0,10,5
E,E01018149,4.909,2.5,3.2,5.634470946834697,10,9,39698.0,10,5
E,E01014666,5.026,3.2,3.0,5.634414816155637,10,9,39699.0,10,5
E,E01024115,4.44,5.1,4.0,5.633873765254695,10,9,39700.0,10,5
E,E01020386,4.791,2.6,3.4000000000000004,5.633705373217513,10,9,39701.0,10,5
E,E01023410,4.264,4.0,4.3,5.633547109125162,10,9,39702.0,10,5
E,E01009560,4.379,3.1,4.1000000000000005,5.631847569853612,10,9,39703.0,10,5
E,E01017626,4.378,3.3000000000000003,4.1000000000000005,5.631025865557367,10,9,39704.0,10,5
E,E01030517,5.196,2.0,2.7,5.6298112465077,10,9,39705.0,10,5
E,E01021965,4.609,3.5999999999999996,3.6999999999999997,5.628448491310513,10,9,39706.0,10,5
E,E01003883,4.784,4.3,3.4000000000000004,5.6279534431438005,10,9,39707.0,10,5
E,E01025253,5.251,1.6,2.6,5.626907216131314,10,9,39708.0,10,5
E,E01023160,4.957,2.8000000000000003,3.1,5.625814986384599,10,9,39709.0,10,5
S,S01008432,5.624769657904013,1.0,3.0,5.624769657904013,9,9,39710.0,10,5
E,E01023047,4.487,3.5000000000000004,3.9,5.62439610050835,10,9,39711.0,10,5
W,W01001669,1.9,2.0,3.0,5.624281194621746,10,9,39713.5,10,5
W,W01000316,1.9,4.0,3.0,5.624281194621746,10,9,39713.5,10,5
W,W01001734,1.9,4.0,3.0,5.624281194621746,10,9,39713.5,10,5
W,W01000416,1.9,4.0,3.0,5.624281194621746,10,9,39713.5,10,5
S,S01012569,5.62269992909287,2.0,2.0,5.62269992909287,9,9,39716.0,10,5
E,E01032548,3.955,3.5999999999999996,4.8,5.620129314934776,10,9,39717.0,10,5
E,E01028222,5.066,1.3,2.9000000000000004,5.619185221335581,10,9,39718.0,10,5
E,E01012490,4.422,4.8,4.0,5.61908308792229,10,9,39719.0,10,5
E,E01016200,4.773,4.0,3.4000000000000004,5.61891469588511,10,9,39720.0,10,5
E,E01030203,4.714,4.3,3.5000000000000004,5.618531909076518,10,9,39721.0,10,5
E,E01014995,4.069,3.9,4.6,5.617608071366982,10,9,39722.0,10,5
E,E01020383,3.776,3.5999999999999996,5.1,5.6173375459165085,10,9,39723.0,10,5
E,E01023172,5.122,2.4,2.8000000000000003,5.617102895255439,10,9,39724.0,10,5
E,E01024349,4.478,3.9,3.9,5.617000761842148,10,9,39725.0,10,5
E,E01023117,4.653,4.0,3.5999999999999996,5.616505713675435,10,9,39726.0,10,5
E,E01030593,4.243,3.6999999999999997,4.3,5.616291318904025,10,9,39727.0,10,5
E,E01022516,4.184,2.4,4.3999999999999995,5.615908532095433,10,9,39728.0,10,5
E,E01001375,5.53,3.2,2.1,5.615673881434361,10,9,39729.0,10,5
E,E01003403,5.764,3.5000000000000004,1.7000000000000002,5.615561620076241,10,9,39730.0,10,5
E,E01010696,5.119,1.9,2.8000000000000003,5.614637782366705,10,9,39731.0,10,5
E,E01012559,4.65,3.4000000000000004,3.5999999999999996,5.614040600786701,10,9,39732.0,10,5
E,E01014174,4.884,3.2,3.2,5.613928339428583,10,9,39733.0,10,5
E,E01007187,4.707,2.0,3.5000000000000004,5.612779979002806,10,9,39734.0,10,5
E,E01022111,4.412,5.0,4.0,5.6108660449598435,10,9,39735.0,10,5
S,S01011468,5.610147519705551,2.0,2.0,5.610147519705551,9,9,39736.0,10,5
E,E01025661,4.82,5.0,3.3000000000000003,5.609437031138767,10,9,39737.0,10,5
E,E01030855,5.463,2.1999999999999997,2.1999999999999997,5.608717460255812,10,9,39738.0,10,5
E,E01028845,4.702,4.6,3.5000000000000004,5.608671457521583,10,9,39739.0,10,5
S,S01010413,5.608501654731492,2.0,3.0,5.608501654731492,9,9,39740.0,10,5
E,E01028476,4.35,5.8999999999999995,4.1000000000000005,5.608018145262518,10,9,39741.0,10,5
E,E01018411,5.52,1.4000000000000001,2.1,5.607456838471914,10,9,39742.0,10,5
E,E01023802,4.699,4.8,3.5000000000000004,5.606206344632849,10,9,39743.0,10,5
E,E01012978,4.113,3.4000000000000004,4.5,5.605665293731905,10,9,39744.0,10,5
S,S01007941,5.604868772000035,2.0,2.0,5.604868772000035,9,9,39745.0,10,5
E,E01016586,5.516,1.5,2.1,5.6041700212869365,10,9,39746.0,10,5
E,E01002387,4.519,3.3000000000000003,3.8,5.602592871318338,10,9,39747.0,10,5
E,E01017415,4.81,6.0,3.3000000000000003,5.60121998817632,10,9,39748.0,10,5
E,E01030314,5.042,5.0,2.9000000000000004,5.59946431822571,10,9,39749.0,10,5
E,E01014818,4.514,4.0,3.8,5.598484349837115,10,9,39750.0,10,5
E,E01005717,5.099,2.1999999999999997,2.8000000000000003,5.5982036964418125,10,9,39751.0,10,5
E,E01017405,5.216,3.3000000000000003,2.6,5.598147565762752,10,9,39752.0,10,5
E,E01026507,4.161,4.6,4.3999999999999995,5.597009333281806,10,9,39753.0,10,5
E,E01003444,5.39,3.3000000000000003,2.3,5.596830813299794,10,9,39754.0,10,5
E,E01024446,4.98,3.9,3.0,5.596616418528384,10,9,39755.0,10,5
E,E01025880,4.627,3.4000000000000004,3.5999999999999996,5.595141401973075,10,9,39756.0,10,5
S,S01007608,5.594787532486988,2.0,4.0,5.594787532486988,9,9,39757.0,10,5
E,E01020683,3.98,3.5999999999999996,4.7,5.592574155671052,10,9,39758.0,10,5
S,S01011330,5.5922913699729255,4.0,4.0,5.5922913699729255,9,9,39759.0,10,5
E,E01021250,4.389,3.5999999999999996,4.0,5.591966846146217,10,9,39760.0,10,5
E,E01019684,4.271,5.2,4.2,5.591201272529033,10,9,39761.0,10,5
S,S01012230,5.590639970694567,1.0,2.0,5.590639970694567,9,9,39762.0,10,5
E,E01007922,4.797,2.9000000000000004,3.3000000000000003,5.59053783232514,10,9,39763.0,10,5
E,E01017897,4.971,4.6,3.0,5.589221079862183,10,9,39764.0,10,5
E,E01030604,5.146,4.8,2.7,5.588726031695469,10,9,39765.0,10,5
E,E01032055,5.321,2.6,2.4,5.5882309835287565,10,9,39766.0,10,5
E,E01033190,4.383,4.8,4.0,5.58703662036875,10,9,39767.0,10,5
E,E01000002,5.143,3.4000000000000004,2.7,5.586260918806735,10,9,39768.5,10,5
E,E01024272,5.143,1.9,2.7,5.586260918806735,10,9,39768.5,10,5
E,E01030404,4.906,1.6,3.1,5.5839080672761225,10,9,39770.0,10,5
E,E01031962,5.491,1.7999999999999998,2.1,5.58362741388082,10,9,39771.0,10,5
E,E01005021,5.195,3.5000000000000004,2.6,5.580891775541615,10,9,39772.0,10,5
S,S01006840,5.57697873145345,1.0,1.0,5.57697873145345,9,9,39773.0,10,5
E,E01023675,4.195,3.0,4.3,5.576849512684284,10,9,39774.0,10,5
E,E01022770,5.014,3.9,2.9000000000000004,5.576456597930861,10,9,39775.0,10,5
E,E01026574,4.253,3.9,4.2,5.57641059519663,10,9,39776.0,10,5
E,E01001108,5.129,2.8000000000000003,2.7,5.57475705865931,10,9,39777.0,10,5
S,S01012950,5.574448784826746,2.0,2.0,5.574448784826746,9,9,39778.0,10,5
S,S01012691,5.5742029197091,3.0,4.0,5.5742029197091,9,9,39779.0,10,5
E,E01021480,4.658,3.2,3.5000000000000004,5.572516468486819,10,9,39780.0,10,5
E,E01029973,4.657,3.8,3.5000000000000004,5.571694764190575,10,9,39781.0,10,5
E,E01033135,5.652,2.0,1.7999999999999998,5.571628505566683,10,9,39782.0,10,5
E,E01020165,4.245,5.5,4.2,5.569836960826673,10,9,39783.0,10,5
E,E01029380,4.713,2.5,3.4000000000000004,5.569612438110433,10,9,39784.0,10,5
E,E01031296,5.297,2.6,2.4,5.568510080418886,10,9,39785.0,10,5
E,E01003824,4.594,4.2,3.5999999999999996,5.568025160197003,10,9,39786.0,10,5
E,E01020242,4.184,5.2,4.3,5.567810765425592,10,9,39787.0,10,5
S,S01010220,5.565216511667271,3.0,2.0,5.565216511667271,9,9,39788.0,10,5
E,E01022931,4.998,2.1999999999999997,2.9000000000000004,5.563309329190947,10,9,39789.0,10,5
E,E01027719,4.119,3.2,4.3999999999999995,5.562497752839532,10,9,39790.0,10,5
E,E01015014,5.289,1.7000000000000002,2.4,5.561936446048929,10,9,39791.0,10,5
E,E01030345,3.883,3.8,4.8,5.560966605605164,10,9,39792.0,10,5
E,E01030206,4.761,3.8,3.3000000000000003,5.5609564776603335,10,9,39793.0,10,5
E,E01018283,4.758,2.1,3.3000000000000003,5.5584913647716,10,9,39794.0,10,5
E,E01030357,5.283,2.5,2.4,5.557006220271461,10,9,39795.0,10,5
S,S01012477,5.5554333792239134,2.0,3.0,5.5554333792239134,9,9,39796.0,10,5
E,E01013118,3.934,2.7,4.7,5.5547757580437995,10,9,39797.0,10,5
W,W01000879,1.8,5.0,3.0,5.553914729138882,10,9,39798.0,10,5
E,E01012201,4.05,4.2,4.5,5.553897923068494,10,9,39799.0,10,5
S,S01007116,5.553364423507261,1.0,2.0,5.553364423507261,9,9,39800.0,10,5
E,E01020336,4.281,3.6999999999999997,4.1000000000000005,5.551320548821639,10,9,39801.0,10,5
E,E01002431,4.924,2.8000000000000003,3.0,5.550600977938686,10,9,39802.0,10,5
E,E01011454,5.041,3.3000000000000003,2.8000000000000003,5.550544847259625,10,9,39803.0,10,5
E,E01013577,4.397,2.7,3.9,5.550442713846334,10,9,39804.0,10,5
E,E01025649,4.22,3.5000000000000004,4.2,5.549294353420558,10,9,39805.0,10,5
E,E01030116,5.095,2.1,2.7,5.546819112586993,10,9,39806.0,10,5
W,W01001887,2.6,3.0,2.0,5.545599184791028,10,9,39807.0,10,5
E,E01016316,4.274,3.8,4.1000000000000005,5.545568618747927,10,9,39808.0,10,5
E,E01023816,4.391,3.9,3.9,5.545512488068866,10,9,39809.0,10,5
E,E01000834,4.859,3.5000000000000004,3.1,5.5452879653526255,10,9,39810.0,10,5
E,E01023448,5.327,2.1999999999999997,2.3,5.545063442636383,10,9,39811.0,10,5
S,S01012256,5.544802924333643,2.0,1.0,5.544802924333643,9,9,39812.0,10,5
E,E01028606,4.27,4.3,4.1000000000000005,5.5422818015629485,10,9,39813.0,10,5
