nation,lsoa,overall_local_score,income_score,employment_score,UK_IMD_S_score,original_decile,S_expanded_decile,UK_IMD_S_rank,UK_IMD_S_pop_decile,UK_IMD_S_pop_quintile
S,S01011243,74.06701923844518,40.0,34.0,74.06701923844518,1,1.0,322.0,1,1
S,S01008006,74.02577905443329,39.0,29.0,74.02577905443329,1,1.0,323.0,1,1
E,E01010820,72.553,38.5,30.0,74.018244829311,1,1.0,324.0,1,1
E,E01013212,70.09,44.4,32.300000000000004,74.01680321916642,1,1.0,325.0,1,1
N,95GG02S2,70.80777998789061,24.6,48.4,74.00557986001513,1,1.0,326.0,1,1
E,E01007253,64.651,44.6,43.8,73.97416729278696,1,1.0,327.0,1,1
E,E01005322,72.124,38.800000000000004,30.599999999999998,73.95643294793472,1,1.0,328.0,1,1
E,E01032514,72.281,40.2,29.5,73.93878901307828,1,1.0,329.0,1,1
E,E01013209,70.182,42.5,32.800000000000004,73.9199908936835,1,1.0,330.0,1,1
E,E01020764,69.516,36.8,37.1,73.90677099858809,1,1.0,331.0,1,1
E,E01012748,71.029,37.6,33.4,73.89508531901195,1,1.0,332.0,1,1
S,S01010019,73.84944797780655,40.0,29.0,73.84944797780655,1,1.0,333.0,1,1
E,E01025110,71.554,37.1,32.300000000000004,73.81473192669931,1,1.0,334.0,1,1
E,E01005004,67.478,39.0,40.1,73.80897577786321,1,1.0,335.0,1,1
E,E01006630,70.809,40.0,32.4,73.80425048323445,1,1.0,336.0,1,1
E,E01008302,71.028,41.0,31.4,73.79739841153176,1,1.0,337.0,1,1
E,E01010029,70.309,44.6,31.1,73.7913668774934,1,1.0,338.0,1,1
E,E01007123,71.032,42.5,30.5,73.75139383725195,1,1.0,339.0,1,1
S,S01009780,73.70663171192032,37.0,26.0,73.70663171192032,1,1.0,340.0,1,1
E,E01010456,68.126,49.6,33.0,73.69821145965219,1,1.0,341.0,1,1
E,E01024877,72.339,42.5,27.500000000000004,73.68530294954782,1,1.0,342.0,1,1
E,E01008485,69.647,45.300000000000004,31.8,73.65811651122728,1,1.0,343.0,1,1
E,E01007011,69.304,41.5,34.300000000000004,73.59565929301561,1,1.0,344.0,1,1
S,S01010212,73.57254455179569,40.0,32.0,73.57254455179569,1,1.0,345.0,1,1
W,W01001874,71.4,42.0,25.0,73.53179483629161,1,1.0,346.0,1,1
E,E01008836,70.5,39.2,32.7,73.52596630465429,1,1.0,347.0,1,1
E,E01027819,70.853,43.4,29.799999999999997,73.52549086541964,1,1.0,348.0,1,1
E,E01033471,68.771,48.0,31.900000000000002,73.50937465297329,1,1.0,349.0,1,1
S,S01012786,73.4870329871432,41.0,29.0,73.4870329871432,1,1.0,350.0,1,1
E,E01012084,69.417,45.6,31.5,73.42669589273345,1,1.0,351.0,1,1
E,E01033676,70.653,41.699999999999996,30.8,73.41881290591964,1,1.0,352.0,1,1
E,E01005257,71.224,40.2,30.3,73.40687840075454,1,1.0,353.0,1,1
E,E01010666,73.106,38.7,27.0,73.40394826802954,1,1.0,354.0,1,1
E,E01012893,72.204,40.300000000000004,28.1,73.3934384253184,1,1.0,355.0,1,1
E,E01011375,73.056,39.0,26.900000000000002,73.38414045945683,1,1.0,356.0,1,1
E,E01012836,70.634,38.800000000000004,32.2,73.37662849067782,1,1.0,357.0,1,1
S,S01010353,73.37591783956235,39.0,32.0,73.37591783956235,1,1.0,358.0,1,1
S,S01009471,73.31727628322429,43.0,34.0,73.31727628322429,1,1.0,359.0,1,1
S,S01009860,73.27416962421808,40.0,30.0,73.27416962421808,1,1.0,360.0,1,1
W,W01001741,70.8,52.0,23.0,73.27031643172907,1,1.0,361.0,1,1
E,E01006470,69.975,39.2,33.1,73.26272583613002,1,1.0,362.0,1,1
E,E01024590,68.275,40.1,36.3,73.26088747067247,1,1.0,363.0,1,1
E,E01008425,67.363,40.5,38.0,73.23871119255419,1,1.0,364.0,1,1
S,S01010055,73.20812904729534,35.0,31.0,73.20812904729534,1,1.0,365.0,1,1
E,E01028256,70.536,36.9,32.9,73.20443185342606,1,1.0,366.0,1,1
W,W01000863,70.2,42.0,26.0,73.19634789385364,1,1.0,367.0,1,1
E,E01006821,69.907,40.5,32.4,73.19621784151062,1,1.0,368.0,1,1
W,W01001884,71.2,49.0,23.0,73.18669188533019,1,1.0,369.0,1,1
W,W01000742,67.4,41.0,30.0,73.18314054602911,1,1.0,370.0,1,1
N,95MM27S1,69.4573523850757,23.2,51.9,73.18008568622015,1,1.0,371.0,1,1
E,E01011667,71.544,43.1,27.500000000000004,73.17859073292162,1,1.0,372.0,1,1
W,W01000733,69.7,36.0,28.0,73.15754462928687,1,1.0,373.0,1,1
E,E01006453,68.706,42.1,33.900000000000006,73.09776847487502,1,1.0,374.0,1,1
E,E01012857,70.567,42.6,29.599999999999998,73.08506557706197,1,1.0,375.0,1,1
E,E01007019,67.849,45.4,34.0,73.07370806771269,1,1.0,376.0,1,1
E,E01016868,69.404,41.0,32.7,73.00566557331167,1,1.0,377.0,1,1
W,W01001222,70.6,42.0,25.0,72.95045686312292,1,1.0,378.0,1,1
E,E01007575,69.904,40.5,31.7,72.94191677786674,1,1.0,379.0,1,1
S,S01007485,72.91535884250314,41.0,28.0,72.91535884250314,1,1.0,380.0,1,1
N,95GG35S2,68.03145551017063,18.8,59.4,72.91419043123176,1,1.0,381.0,1,1
E,E01026624,72.233,34.300000000000004,29.7,72.89243589219399,1,1.0,382.0,1,1
E,E01009109,71.102,44.3,27.0,72.87565157340839,1,1.0,383.0,1,1
S,S01011230,72.86829709357794,40.0,33.0,72.86829709357794,1,1.0,384.0,1,1
E,E01007947,68.121,38.0,36.6,72.86462033374916,1,1.0,385.0,1,1
S,S01010230,72.85291719687359,42.0,33.0,72.85291719687359,1,1.0,386.0,1,1
S,S01010160,72.84183996584638,38.0,31.0,72.84183996584638,1,1.0,387.0,1,1
E,E01011294,71.263,38.6,29.4,72.81997943737974,1,1.0,388.0,1,1
E,E01025036,70.903,35.5,31.7,72.80061099760526,1,1.0,389.0,1,1
E,E01008122,70.813,39.6,29.7,72.76215736857557,1,1.0,390.0,1,1
E,E01006735,69.181,41.4,32.300000000000004,72.76200229599034,1,1.0,391.0,1,1
E,E01007737,68.626,42.0,33.1,72.7294207287481,1,1.0,392.0,1,1
E,E01006633,69.246,41.9,31.8,72.72405903874655,1,1.0,393.0,1,1
E,E01005261,71.336,41.099999999999994,27.6,72.68676890120757,1,1.0,394.0,1,1
E,E01005680,69.961,37.8,32.1,72.63536810031664,1,1.0,395.0,1,1
E,E01026093,70.442,35.9,32.0,72.6243128208811,1,1.0,396.0,1,1
S,S01010128,72.61181953606695,42.0,24.0,72.61181953606695,1,1.0,397.0,1,1
E,E01014727,71.15,40.1,28.299999999999997,72.61122913065579,1,1.0,398.0,1,1
E,E01026173,68.992,42.1,31.900000000000002,72.59968360767809,1,1.0,399.0,1,1
W,W01001955,64.7,39.0,33.0,72.58127591654116,1,1.0,400.0,1,1
E,E01005610,71.406,43.5,25.900000000000002,72.56890369544877,1,1.0,401.0,1,1
E,E01012045,69.039,43.1,31.2,72.56740554062205,1,1.0,402.0,1,1
N,95GG02S3,67.66563031406604,18.6,49.4,72.36766943419683,1,1.0,403.0,1,1
E,E01015153,68.64,41.099999999999994,32.4,72.32339037775564,1,1.0,404.0,1,1
S,S01012065,72.3037067954859,42.0,25.0,72.3037067954859,1,1.0,405.0,1,1
E,E01012856,68.654,41.4,32.1,72.28123272599787,1,1.0,406.0,1,1
S,S01010056,72.27323825058089,38.0,25.0,72.27323825058089,1,1.0,407.0,1,1
N,95MM28W1,68.35392809625684,23.0,51.5,72.25573259745109,1,1.0,408.0,1,1
E,E01010800,68.848,39.300000000000004,32.6,72.22689060560084,1,1.0,409.0,1,1
E,E01014832,67.78,41.4,33.800000000000004,72.21523598723911,1,1.0,410.0,1,1
E,E01012879,70.445,40.699999999999996,28.199999999999996,72.13833073043169,1,1.0,411.0,1,1
E,E01006952,66.597,39.5,37.1,72.13734333358859,1,1.0,412.0,1,1
E,E01008913,67.372,47.8,31.1,72.09959699124008,1,1.0,413.0,1,1
E,E01012304,69.177,40.5,30.8,72.05403956862793,1,1.0,414.0,1,1
E,E01033688,70.428,39.5,28.599999999999998,72.04924203119091,1,1.0,415.0,1,1
E,E01026048,69.053,31.900000000000002,35.4,72.037825711133,1,1.0,416.0,1,1
E,E01012254,67.217,44.4,32.9,72.0042871183142,1,1.0,417.0,1,1
E,E01019140,68.578,40.0,32.2,72.00174281767539,1,1.0,418.0,1,1
E,E01012678,72.165,36.0,26.5,71.99931638130018,1,1.0,419.0,1,1
E,E01007577,70.656,35.9,29.7,71.96239098230149,1,1.0,420.0,1,1
E,E01012785,68.953,40.300000000000004,31.1,71.95163092230571,1,1.0,421.0,1,1
W,W01000832,67.9,41.0,27.0,71.93679672731434,1,1.0,422.0,1,1
E,E01005448,69.837,36.8,30.9,71.92399014804028,1,1.0,423.0,1,1
E,E01007979,69.517,43.0,28.299999999999997,71.87595830085588,1,1.0,424.0,1,1
E,E01008426,69.406,41.099999999999994,29.4,71.83766315806703,1,1.0,425.0,1,1
S,S01012069,71.80971580175861,36.0,31.0,71.80971580175861,1,1.0,426.0,1,1
S,S01008001,71.79841140442694,37.0,28.0,71.79841140442694,1,1.0,427.0,1,1
S,S01008712,71.79794094031965,36.0,32.0,71.79794094031965,1,1.0,428.0,1,1
E,E01006544,69.599,38.800000000000004,30.0,71.78189374369977,1,1.0,429.0,1,1
E,E01007303,66.713,42.9,34.1,71.77044662720199,1,1.0,430.0,1,1
W,W01000862,69.5,43.0,24.0,71.73932164369533,1,1.0,431.0,1,1
E,E01006706,68.114,40.2,32.300000000000004,71.71447712835045,1,1.0,432.0,1,1
E,E01006699,68.487,38.4,32.4,71.70996626483225,1,1.0,433.0,1,1
E,E01012680,69.964,40.9,27.900000000000002,71.69389350975013,1,1.0,434.0,1,1
E,E01005067,70.425,36.3,29.2,71.67652606752925,1,1.0,435.0,1,1
E,E01005228,69.965,39.800000000000004,28.4,71.67308708710131,1,1.0,436.0,1,1
E,E01012381,67.435,42.0,32.6,71.625618792669,1,1.0,437.0,1,1
E,E01011347,71.407,40.300000000000004,24.9,71.62334969490553,1,1.0,438.0,1,1
E,E01006700,70.028,37.4,29.299999999999997,71.6061457688555,1,1.0,439.0,1,1
E,E01006775,67.548,42.0,32.300000000000004,71.60528038213127,1,1.0,440.0,1,1
E,E01006518,68.396,39.6,31.5,71.53530135985936,1,1.0,441.0,1,1
E,E01007204,67.045,41.199999999999996,33.5,71.50048328015093,1,1.0,442.0,1,1
N,95GG51S1,68.0669498644099,24.7,42.9,71.48637326660312,1,1.0,443.0,1,1
E,E01007278,70.127,36.7,29.099999999999998,71.48267658081113,1,1.0,444.0,1,1
S,S01009986,71.47571624826412,42.0,29.0,71.47571624826412,1,1.0,445.0,1,1
S,S01010120,71.45306040161371,40.0,24.0,71.45306040161371,1,1.0,446.0,1,1
E,E01011750,68.664,39.900000000000006,30.5,71.43818929384777,1,1.0,447.0,1,1
E,E01004787,67.018,43.5,32.2,71.43303950537594,1,1.0,448.0,1,1
E,E01008702,67.052,39.2,34.2,71.39140781185091,1,1.0,449.0,1,1
S,S01007701,71.34708393491553,35.0,33.0,71.34708393491553,1,1.0,450.0,1,1
S,S01010890,71.3429527448968,43.0,29.0,71.3429527448968,1,1.0,451.0,1,1
E,E01007010,67.539,39.300000000000004,32.9,71.31953021197329,1,1.0,452.0,1,1
E,E01013203,69.562,41.9,27.200000000000003,71.31334055718385,1,1.0,453.0,1,1
S,S01009985,71.26778951537678,42.0,27.0,71.26778951537678,1,1.0,454.0,1,1
E,E01012075,68.402,44.7,28.1,71.25060333074563,1,1.0,455.0,1,1
E,E01012876,69.66,39.2,28.1,71.21857573478466,1,1.0,456.0,1,1
E,E01005089,68.892,40.400000000000006,29.099999999999998,71.20271325521391,1,1.0,457.0,1,1
E,E01008438,67.144,41.6,32.2,71.18261841697657,1,1.0,458.0,1,1
E,E01013638,69.014,42.0,27.900000000000002,71.15857257005516,1,1.0,459.0,1,1
E,E01014108,68.039,41.699999999999996,30.099999999999998,71.1392429646206,1,1.0,460.0,1,1
E,E01011999,66.571,44.1,32.0,71.12426712815912,1,1.0,461.0,1,1
W,W01001339,66.4,43.0,27.0,71.09631704961187,1,1.0,462.0,1,1
E,E01007338,66.116,37.8,36.1,71.09277680959929,1,1.0,463.0,1,1
S,S01013201,71.08853133956893,39.0,25.0,71.08853133956893,1,1.0,464.0,1,1
S,S01009844,71.08003032421317,35.0,27.0,71.08003032421317,1,1.0,465.0,1,1
E,E01007009,66.265,40.6,34.300000000000004,71.07348891408748,1,1.0,466.0,1,1
E,E01009113,69.379,39.2,28.299999999999997,71.07260564443804,1,1.0,467.0,1,1
S,S01011581,71.06808741707552,35.0,28.0,71.06808741707552,1,1.0,468.0,1,1
S,S01010221,71.03280816449275,37.0,28.0,71.03280816449275,1,1.0,469.0,1,1
S,S01011656,71.02005605472863,37.0,27.0,71.02005605472863,1,1.0,470.0,1,1
E,E01027874,67.147,43.0,31.0,71.00952533178618,1,1.0,471.0,1,1
E,E01013692,67.708,42.5,30.0,70.99309227802526,1,1.0,472.0,1,1
S,S01010873,70.97849140547677,37.0,32.0,70.97849140547677,1,1.0,473.0,1,1
S,S01010492,70.96093168696618,39.0,26.0,70.96093168696618,1,1.0,474.0,1,1
E,E01012639,67.54,41.3,30.7,70.89486660925677,1,1.0,475.0,1,1
E,E01009607,67.115,41.9,31.3,70.89112927999577,1,1.0,476.0,1,1
E,E01009124,68.387,44.9,27.0,70.87965699558038,1,1.0,477.0,1,1
N,95MM10S1,66.50126331917342,21.4,48.2,70.85183075982577,1,1.0,478.0,1,1
S,S01010361,70.84612911518457,35.0,34.0,70.84612911518457,1,1.0,479.0,1,1
S,S01011475,70.82559511357547,36.0,32.0,70.82559511357547,1,1.0,480.0,1,1
N,95RR10W1,66.14427713958729,20.4,51.7,70.81099237513659,1,1.0,481.0,1,1
E,E01020807,65.527,40.300000000000004,35.3,70.80603706876322,1,1.0,482.0,1,1
E,E01033110,69.271,36.4,29.2,70.79972927519174,1,1.0,483.0,1,1
E,E01008817,66.792,43.9,30.7,70.79108998729389,1,1.0,484.0,1,1
E,E01010679,71.145,36.6,25.0,70.77813447378243,1,1.0,485.0,1,1
W,W01001479,65.0,40.0,29.0,70.77780209821357,1,1.0,486.0,1,1
E,E01006548,69.609,39.5,26.8,70.76603672696493,1,1.0,487.0,1,1
E,E01006444,67.855,41.199999999999996,29.7,70.7609150936728,1,1.0,488.0,1,1
S,S01010133,70.75622702700541,37.0,30.0,70.75622702700541,1,1.0,489.0,1,1
E,E01016866,66.456,39.7,33.4,70.73275919220991,1,1.0,490.0,1,1
W,W01000896,67.3,39.0,26.0,70.71470420813394,1,1.0,491.0,1,1
E,E01006556,70.045,39.7,25.6,70.70892031882357,1,1.0,492.0,1,1
E,E01006411,67.76,37.1,31.8,70.69186645613672,1,1.0,493.0,1,1
E,E01013632,69.112,37.6,28.599999999999998,70.68030783609727,1,1.0,494.0,1,1
E,E01005142,67.29,44.2,29.099999999999998,70.65640377179263,1,1.0,495.0,1,1
E,E01012131,65.566,39.300000000000004,35.3,70.65304851496026,1,1.0,496.0,1,1
E,E01010735,69.178,40.5,26.900000000000002,70.65095975963504,1,1.0,497.0,1,1
E,E01005205,68.922,39.4,28.000000000000004,70.64678445327148,1,1.0,498.0,1,1
W,W01000237,69.3,44.0,22.0,70.64563162676745,1,1.0,499.0,1,1
E,E01012601,66.894,41.199999999999996,31.3,70.59143895364286,1,1.0,500.0,1,1
E,E01013725,68.881,40.0,27.6,70.58094065345871,1,1.0,501.0,1,1
E,E01006967,65.193,36.5,37.1,70.49858680166518,1,1.0,502.0,1,1
E,E01006440,67.136,42.199999999999996,29.9,70.45844206644188,1,1.0,503.0,1,1
E,E01024615,66.056,38.1,34.300000000000004,70.45327531931534,1,1.0,504.0,1,1
E,E01011780,67.144,37.6,32.2,70.44966000991712,1,1.0,505.0,1,1
E,E01012445,64.638,41.099999999999994,35.8,70.44304146161889,1,1.0,506.0,1,1
W,W01001238,67.3,41.0,25.0,70.4276732128077,1,1.0,507.0,1,1
E,E01007207,66.329,39.6,32.800000000000004,70.39994764350782,1,1.0,508.0,1,1
E,E01007735,67.133,41.4,30.099999999999998,70.38151596989904,1,1.0,509.0,1,1
E,E01006357,69.187,38.4,27.200000000000003,70.3811264898346,1,1.0,510.0,1,1
E,E01015046,66.194,36.3,34.699999999999996,70.37447138296682,1,1.0,511.0,1,1
E,E01008841,67.875,39.0,29.7,70.37330132771932,1,1.0,512.0,1,1
E,E01010777,67.63,33.300000000000004,32.9,70.29067837996189,1,1.0,513.0,1,1
E,E01009129,68.125,39.800000000000004,28.499999999999996,70.28185445189544,1,1.0,514.0,1,1
E,E01010107,67.581,39.2,29.9,70.25389547507169,1,1.0,515.0,1,1
S,S01010216,70.24964430072625,38.0,34.0,70.24964430072625,1,1.0,516.0,1,1
E,E01004841,66.979,43.1,29.2,70.24960378833167,1,1.0,517.0,1,1
S,S01009636,70.20949015575998,38.0,33.0,70.20949015575998,1,1.0,518.0,1,1
E,E01019301,66.119,40.1,32.4,70.18469200901693,1,1.0,519.0,1,1
S,S01010177,70.17497274958298,42.0,28.0,70.17497274958298,1,1.0,520.0,1,1
E,E01014594,67.738,43.8,27.0,70.17468496883696,1,1.0,521.0,1,1
E,E01006791,66.9,38.9,31.3,70.17464187696244,1,1.0,522.0,1,1
E,E01012327,65.809,42.5,31.8,70.16803223967494,1,1.0,523.0,1,1
E,E01008214,67.387,43.6,27.800000000000004,70.15374797106048,1,1.0,524.0,1,1
E,E01008839,66.767,39.5,31.2,70.14542551351306,1,1.0,525.0,1,1
S,S01009776,70.13348164033737,40.0,28.0,70.13348164033737,1,1.0,526.0,1,1
E,E01012782,67.275,41.199999999999996,29.2,70.13104624233036,1,1.0,527.0,1,1
S,S01008757,70.13011749710543,34.0,27.0,70.13011749710543,1,1.0,528.0,1,1
E,E01005130,68.324,37.5,28.799999999999997,70.1227501620693,1,1.0,529.0,1,1
E,E01006445,67.486,40.6,28.999999999999996,70.11277581886593,1,1.0,530.0,1,1
E,E01008907,67.824,40.9,28.1,70.10595679988569,1,1.0,531.0,1,1
S,S01009935,70.10450257859264,37.0,31.0,70.10450257859264,1,1.0,532.0,1,1
S,S01013166,70.10375391639437,38.0,31.0,70.10375391639437,1,1.0,533.0,1,1
S,S01009983,70.08172605642095,40.0,25.0,70.08172605642095,1,1.0,534.0,1,1
E,E01005466,66.643,41.4,30.3,70.07343128919243,1,1.0,535.0,1,1
E,E01020979,68.356,35.9,29.4,70.0703659376075,1,1.0,536.0,1,1
S,S01012502,70.06870975371986,41.0,26.0,70.06870975371986,1,1.0,537.0,1,1
E,E01019578,65.469,38.0,34.5,70.05162689247568,1,1.0,538.0,1,1
S,S01007803,70.03985689328529,38.0,27.0,70.03985689328529,1,1.0,539.0,1,1
S,S01010150,70.03886351524197,37.0,27.0,70.03886351524197,1,1.0,540.0,1,1
E,E01012891,70.13,36.4,25.2,70.0261762270817,1,1.0,541.0,1,1
E,E01012873,67.147,41.5,28.999999999999996,70.01474004355462,1,1.0,542.0,1,1
E,E01012085,66.893,40.8,29.9,70.01341932513148,1,1.0,543.0,1,1
E,E01013221,68.055,38.2,28.599999999999998,69.97037063059874,1,1.0,544.0,1,1
E,E01006546,68.39,35.4,29.299999999999997,69.96912255092548,1,1.0,545.0,1,1
E,E01011623,68.697,38.6,27.0,69.96570455236412,1,1.0,546.0,1,1
E,E01008017,67.487,38.7,29.5,69.94537771480522,1,1.0,547.0,1,1
E,E01012044,67.383,41.0,28.499999999999996,69.92619639484049,1,1.0,548.0,1,1
E,E01013730,68.224,38.0,28.199999999999996,69.92082540763052,1,1.0,549.0,1,1
E,E01014593,68.352,39.6,27.1,69.91733502412974,1,1.0,550.0,1,1
E,E01008980,67.673,40.5,28.1,69.9155351068144,1,1.0,551.0,1,1
E,E01026129,67.143,39.2,29.9,69.91415293642252,1,1.0,552.0,1,1
E,E01012880,67.207,42.199999999999996,28.199999999999996,69.90157748434385,1,1.0,553.0,1,1
E,E01008305,66.965,39.800000000000004,29.9,69.88602781191167,1,1.0,554.0,1,1
E,E01012783,68.061,36.7,29.099999999999998,69.88014670672626,1,1.0,555.0,1,1
S,S01010313,69.84864773681662,41.0,29.0,69.84864773681662,1,1.0,556.0,1,1
S,S01013205,69.84831443717512,37.0,26.0,69.84831443717512,1,1.0,557.0,1,1
E,E01008391,66.215,40.8,30.9,69.84747943412421,1,1.0,558.0,1,1
E,E01008459,65.776,43.5,30.3,69.78573038666845,1,1.0,559.0,1,1
E,E01009539,66.621,37.9,31.3,69.77499093208543,1,1.0,560.0,1,1
E,E01014118,66.907,39.800000000000004,29.7,69.7690464853586,1,1.0,561.0,1,1
E,E01006679,65.143,45.4,30.599999999999998,69.7508767344006,1,1.0,562.0,1,1
E,E01012781,66.929,38.800000000000004,30.099999999999998,69.74685675443271,1,1.0,563.0,1,1
W,W01001739,67.3,44.0,23.0,69.7288467111608,1,1.0,564.0,1,1
E,E01013144,65.021,37.1,35.0,69.71919350466962,1,1.0,565.0,1,1
E,E01013279,67.405,36.4,30.2,69.71229592319087,1,1.0,566.0,1,1
E,E01005325,66.915,39.2,29.799999999999997,69.70130436175059,1,1.0,567.0,1,1
E,E01006676,65.053,46.6,30.0,69.68497638016181,1,1.0,568.0,1,1
S,S01010202,69.68432200558563,36.0,27.0,69.68432200558563,1,1.0,569.0,1,1
S,S01010141,69.68031662553337,39.0,28.0,69.68031662553337,1,1.0,570.0,1,1
E,E01020757,65.979,38.1,32.300000000000004,69.67362300570369,1,1.0,571.0,1,1
E,E01005828,66.625,38.3,30.8,69.67140797298116,1,1.0,572.0,1,1
E,E01006645,65.909,41.5,30.7,69.66640019048468,1,1.0,573.0,1,1
N,95GG51S2,65.0456365177195,20.6,45.3,69.66170719786005,1,1.0,574.0,1,1
E,E01032889,67.813,45.7,24.4,69.64511165316509,1,1.0,575.0,1,1
S,S01010179,69.63953355275862,34.0,26.0,69.63953355275862,1,1.0,576.0,1,1
E,E01018351,65.598,39.2,32.4,69.61565339337326,1,1.0,577.0,1,1
E,E01020759,64.864,42.6,32.2,69.59733521481428,1,1.0,578.0,1,1
E,E01012408,66.032,38.2,31.900000000000002,69.58907218727566,1,1.0,579.0,1,1
S,S01010338,69.58617190637345,34.0,26.0,69.58617190637345,1,1.0,580.0,1,1
E,E01006447,65.697,41.5,30.9,69.57395118499373,1,1.0,581.0,1,1
E,E01012382,64.805,40.300000000000004,33.4,69.56207525621457,1,1.0,582.0,1,1
N,95MM05W1,64.9777482788176,21.5,49.4,69.55737127255813,1,1.0,583.0,1,1
E,E01032755,67.169,35.3,30.8,69.5436525033604,1,1.0,584.0,1,1
S,S01009787,69.53401142536828,35.0,26.0,69.53401142536828,1,1.0,585.0,1,1
E,E01006614,67.776,35.199999999999996,29.5,69.52820713070493,1,1.0,586.0,1,1
E,E01017035,68.323,37.9,26.900000000000002,69.51134074357371,1,1.0,587.0,1,1
E,E01006240,66.046,40.6,30.4,69.49976216787356,1,1.0,588.0,1,1
E,E01012754,67.14,34.0,31.4,69.49892441774406,1,1.0,589.0,1,1
S,S01012064,69.45991097994371,39.0,28.0,69.45991097994371,1,1.0,590.0,1,1
S,S01010147,69.45307074791297,37.0,25.0,69.45307074791297,1,1.0,591.0,1,1
E,E01008227,66.873,40.2,28.599999999999998,69.42001038051359,1,1.0,592.0,1,1
E,E01012128,64.488,44.6,31.4,69.3841929350416,1,1.0,593.0,1,1
S,S01011244,69.37860846543606,39.0,34.0,69.37860846543606,1,1.0,594.0,1,1
S,S01009775,69.37501278809339,36.0,26.0,69.37501278809339,1,1.0,595.0,1,1
E,E01033767,66.704,39.6,29.099999999999998,69.35896021634912,1,1.0,596.0,1,1
E,E01010926,65.546,44.6,28.999999999999996,69.34093850679439,1,1.0,597.0,1,1
E,E01025582,67.619,33.4,30.2,69.32857004773857,1,1.0,598.0,1,1
E,E01024663,66.676,42.1,27.800000000000004,69.32738869403065,1,1.0,599.0,1,1
E,E01012113,66.919,42.4,27.1,69.31887381344521,1,1.0,600.0,1,1
W,W01000939,62.2,36.0,31.0,69.31718118277568,1,1.0,601.0,1,1
E,E01012843,67.75,39.800000000000004,26.6,69.30704939941815,1,1.0,602.0,1,1
E,E01006446,65.982,40.8,29.9,69.30678587145708,1,1.0,603.0,1,1
E,E01009364,66.314,42.1,28.499999999999996,69.29857097546687,1,1.0,604.0,1,1
E,E01005484,66.441,43.5,27.500000000000004,69.29365329799589,1,1.0,605.0,1,1
E,E01002082,64.677,43.7,31.1,69.2578896430464,1,1.0,606.0,1,1
E,E01033220,66.09,33.2,33.300000000000004,69.22181103635499,1,1.0,607.0,1,1
E,E01006877,65.324,32.9,35.099999999999994,69.22061084416357,1,1.0,608.0,1,1
E,E01027974,66.426,39.0,29.599999999999998,69.2133622514706,1,1.0,609.0,1,1
E,E01006771,66.012,35.199999999999996,32.4,69.20382149544797,1,1.0,610.0,1,1
N,95GG47S1,63.87320556774916,17.9,47.7,69.18420853501033,1,1.0,611.0,1,1
E,E01009107,66.106,44.3,27.500000000000004,69.1803962340939,1,1.0,612.0,1,1
E,E01021970,66.742,36.3,30.2,69.1797041476619,1,1.0,613.0,1,1
S,S01010358,69.17825040766415,36.0,31.0,69.17825040766415,1,1.0,614.0,1,1
E,E01011312,68.158,37.1,26.700000000000003,69.16477127068762,1,1.0,615.0,1,1
E,E01009155,66.559,37.3,30.0,69.14900393581627,1,1.0,616.0,1,1
S,S01010209,69.14348258625738,35.0,30.0,69.14348258625738,1,1.0,617.0,1,1
S,S01011657,69.14232263885391,36.0,28.0,69.14232263885391,1,1.0,618.0,1,1
W,W01001659,67.9,40.0,22.0,69.12923212974462,1,1.0,619.0,1,1
E,E01010737,68.418,35.6,26.8,69.12758181539897,1,1.0,620.0,1,1
E,E01006732,65.932,41.3,29.099999999999998,69.07165192328283,1,1.0,621.0,1,1
E,E01012195,65.247,39.4,31.5,69.05607523355611,1,1.0,622.0,1,1
E,E01009367,67.159,39.1,27.500000000000004,69.04432859988825,1,1.0,623.0,1,1
E,E01009484,65.968,39.900000000000006,29.599999999999998,69.02302199648065,1,1.0,624.0,1,1
E,E01033469,65.897,39.6,29.9,69.0209665781402,1,1.0,625.0,1,1
E,E01012359,65.918,42.199999999999996,28.499999999999996,69.0097304486455,1,1.0,626.0,1,1
E,E01012788,67.381,39.5,26.700000000000003,69.00185235937445,1,1.0,627.0,1,1
S,S01010462,68.96927194000153,42.0,28.0,68.96927194000153,1,1.0,628.0,1,1
E,E01007292,66.241,39.0,29.299999999999997,68.96187480778799,1,1.0,629.0,1,1
E,E01007291,66.09,38.800000000000004,29.7,68.95208621218653,1,1.0,630.0,1,1
E,E01010850,67.754,39.6,25.7,68.9495375021381,1,1.0,631.0,1,1
E,E01005189,66.578,36.9,29.599999999999998,68.9464606080262,1,1.0,632.0,1,1
S,S01011372,68.91981477344397,35.0,34.0,68.91981477344397,1,1.0,633.0,1,1
E,E01011371,67.717,34.5,28.199999999999996,68.88622317794865,1,1.0,634.0,1,1
S,S01010885,68.85653425760317,37.0,33.0,68.85653425760317,1,1.0,635.0,1,1
E,E01009099,66.836,37.0,28.7,68.84094023697625,1,1.0,636.0,1,1
N,95GG40S2,63.327878052603126,17.2,47.4,68.82840807410577,1,1.0,637.0,1,1
E,E01010142,64.431,40.0,32.300000000000004,68.82104434533797,1,1.0,638.0,1,1
S,S01012728,68.80826194651725,40.0,24.0,68.80826194651725,1,1.0,639.0,1,1
W,W01000921,64.1,38.0,27.0,68.80114782177986,1,1.0,640.0,1,1
